Geneid,Int._Ctrl_#1_1,PD_126_R10_S1_1,PD_126_R11_S1_1,PD_126_R12_S1_1,PD_126_R13_S1_1,PD_126_R14_S1_1,PD_126_R15_S1_1,PD_126_R16_S1_1,PD_126_R5_S1_1,PD_126_R6_S1_1,PD_126_R7_S1_1,PD_126_R8_S1_1,PD_126_R9_S1_1,PD_131_R10_S1_1,PD_131_R10_S2_1,PD_131_R11_S1_1,PD_131_R11_S2_1,PD_131_R12_S1_1,PD_131_R12_S2_1,PD_131_R13_S1_1,PD_131_R13_S2_1,PD_131_R14_S1_1,PD_131_R15_S1_1
b2374,2.512996639383121,1.2606573191356631,1.850641224806371,1.577063216611652,1.463424599796082,1.81457473077516,1.7974454363234242,1.9876502157536755,1.6505650035273463,1.1548718207759496,1.4563198009355698,1.4693611083560256,1.4176567565659188,1.1764961135697536,1.0455144309817685,8.02062097108997,7.997999460708713,8.07837300854859,8.069405090433818,8.068074114317731,8.205423634508296,1.3489356253855451,1.282903193838672
b2375,2.077615756018584,1.766701805551094,1.4377855769504402,1.337293270192247,1.0265611824599972,2.142467877757424,1.421922510972809,1.2465160651512022,1.0072216903608981,1.1416905535568167,1.0208887832184017,1.4970422671208128,1.2110953276031788,0.9483009826413044,1.2602541494282455,7.149149611232569,7.231350098642831,7.138169691479152,7.181007469815681,7.255608166403425,7.082454428564485,1.148841565879192,0.9558676376350601
b2376,1.7966687461416373,1.1285915700618618,1.3647381289392866,0.4760307752922919,1.9215559619209803,1.1246323662702342,1.1116941447488928,0.8405894375914178,1.1135256131764597,0.4824724322835122,1.3679534549623709,0.8185506856329472,1.095213392714963,1.0503690650721462,1.1929363138519897,5.4614486776402265,5.786483829322003,5.47747464200013,5.631806679489118,5.258224933306787,5.500988130546081,0.9523871788323426,1.2011952028788742
b2377,6.501027489735664,7.280974171315199,6.759601797880092,7.187287544851303,7.2617863475697275,6.75240882524773,6.897720752891475,7.20800097764099,6.830249800140336,6.9818173675755375,7.025627697644473,6.8297705212277275,7.227566407893535,5.725319012708902,7.104218059214596,7.918931859594699,8.200412855483956,8.029716216912208,7.827726820908983,7.686618329036321,7.5141783710612,8.108904726511973,8.10069118066073
b2378,5.381519227988995,4.8084741462997584,4.668454589537993,4.729980286657646,4.830608665558719,4.70688924017705,4.796484073246147,4.808146527349751,4.606781545990495,4.639307285145182,4.758029332246902,4.550066117045159,4.517880896455621,4.3480290862359,3.7781364990207247,6.811474144123362,6.889311032546887,6.864305347129941,6.826236791101154,6.991131416201258,6.91983492042029,6.334885248567419,6.182762398284789
b4680,1.7532110771200182,3.33573059556874,3.095636221664441,4.12791724370021,4.272262653858652,3.0945445518287413,4.444194480735155,4.5689424635514335,4.715836757141968,3.720151095165564,3.536818170681374,4.77322370224422,3.279881135212253,0.0,1.158715162648875,0.0,0.0,2.3712521978187313,0.0,3.19603833479612,0.0,1.4814132147804107,1.41154429446134
b2379,6.592251079473168,6.254062826820088,6.061695238769408,6.114167085323715,6.133628158732949,6.30238637119262,6.361200549706644,6.350334543007466,5.982224490614935,6.067900999284276,6.12626653277105,6.173724306192431,6.2386343975333425,6.793248900349685,6.080763017860536,2.9454441839589744,3.334048949323751,3.1510324714257174,2.8207757634738804,3.217659757860512,3.425764054003763,4.992221866830664,5.40561341762691
b2380,4.58336911711586,4.418048522340715,4.38157918184883,4.270501850529977,4.361304255157072,4.4538189146618565,4.173690047072333,4.323619962547083,4.04535731675578,4.248690126402369,4.177102632441083,4.330208410011794,4.232274185779217,4.2948494024847435,3.7979963510862045,4.966916633748763,5.144233188995399,5.0764844955547686,5.075379625301216,5.041607080104698,4.950518887188947,4.742134922455012,4.640117280775718
b2381,5.687019562857398,5.778957526728466,5.684503287342537,5.718924380910564,5.615130267200633,5.628327391529707,5.672159540363601,5.635151847908179,5.546550319569792,5.5707096178117625,5.441262907481305,5.6365625992585775,5.499510356495423,5.753698598666492,5.184982727535245,4.936055153948748,4.838188933738841,4.752928502281975,5.038989060837444,4.87735512505409,5.1563190282036,5.395134728608123,5.560346073979248
b2382,4.894886799623541,5.209565158691552,5.158320343483614,5.212943537774422,5.194612662222017,4.906213717186757,5.092291990729924,5.323619295589882,5.058265108466798,5.096557399424341,5.079115722150145,5.089123478234927,5.08844624176671,5.242809091666907,4.613499420406485,4.843176917809817,4.540191704830786,4.5919776637814325,4.386948640894025,4.582052087077588,4.645531718937629,4.567413008603962,4.742761244000407
b2383,1.7773997774725299,2.0373573568149026,2.5227373799445556,2.5355713899766643,2.1491297019148425,2.121118632945497,2.2265694909425733,2.3157459502879383,2.31879651185364,2.2559871907733133,2.276850373636349,2.211301904828215,2.2023834468764396,2.34091834830119,1.846208363559906,2.074730041049278,2.3148175129835633,2.1477715055958506,2.2742156787140755,2.498594342225794,2.4859400433598866,2.141469857917978,1.9174973905387587
b2384,1.0489629823644677,1.9798103498322248,1.6776390482291417,1.7615669542664003,1.6889431749392074,1.854259930395749,1.7065631560837329,1.7731755533452085,1.7089272187915712,1.7325430142957883,2.09019038206533,1.7809669539051665,1.591923852750825,2.0470827288509064,1.9341045432057407,2.704434113054957,2.650549342700455,2.634905348465306,2.5773893065835987,2.673556532561077,2.965301269161319,2.279112723577194,2.1175715757288307
b2385,1.2718967535238648,1.7275823733996392,1.2637735563774004,1.132361341313419,1.2733754245306865,1.6780928924195795,1.5690337697502537,1.931157251838658,1.618377647488584,1.2091941805131148,1.5403276829083477,1.4576747311476903,1.5486691921032558,1.9647677373364838,1.6054747606959812,1.9141507147451544,2.0952185419797025,2.2851409472543818,1.8928584883680317,2.414211981666681,2.302306664383911,1.206039400180297,1.7274688548464028
b2386,1.2013418444406732,2.112228465967695,1.9859568799000977,2.4121259071517533,2.3863784604213807,1.8170546992608063,2.2265694909425733,2.052387807742182,2.3795182231451895,1.8266059497124878,2.1404911297592464,2.1847530611206474,2.005743092525064,2.671073551523952,2.472769372557665,2.957826345631077,3.2724486897718634,3.141769993863832,3.2300684402638575,3.3315876313324337,3.3676484977968144,1.6650947702809984,1.803361996804969
b2387,0.8343950216380613,1.5863169315038563,0.7353520902291448,1.4058392932451502,0.41814204758591406,0.9973656570544824,1.3968174460881273,0.41546054146993006,0.4086166990963398,1.2269951000783779,1.223087151941363,0.7176793562486932,0.4002474682387389,2.1092657805102704,1.9947041521248638,3.0779721334367216,3.8211155888806374,3.4127477520222778,3.3237277326927335,3.4445540621475805,3.6157337548729163,0.47986949290334285,1.4996609886971908
b2388,6.342438585246701,8.139651583289647,8.155973643725641,8.170688843214814,8.163769138108977,8.15985475875803,8.24775565287002,8.219144278822924,8.013814573562408,8.149108324749376,8.158359443305361,8.245071651715314,8.128852795955542,7.683144665552079,7.134940348182843,10.919104938426072,11.127184994078927,10.841993362146777,10.800196280713926,10.859705978711482,10.834666501578493,8.571773926042987,8.56712763364412
b2389,4.089668836863113,4.122019285557375,4.220353545687649,4.33817540810917,4.357829172854785,4.2391221226358935,4.2934537923597835,4.3781006851193025,4.037076038703167,4.448942843725572,4.055000257872334,3.930932176954749,4.019820668024653,4.9913024060450555,4.89408162213269,2.8610403958035984,3.3490710845959675,2.8749074924005518,2.8738617824910566,2.82363684367343,2.3833802137272073,3.440298144955864,3.9140102973726765
b2390,4.8015077815683105,8.007647820984289,8.278292075975331,8.163555619410733,8.242758064724136,7.75186308346545,7.832984210694297,7.9597539465066784,8.27037799811844,8.288790050395237,8.200883771116603,7.743763697214206,7.649859126331757,6.395221377086852,5.234129913299583,2.644958321702303,2.7840291802855046,2.598039111915447,2.6797591312996047,1.6991424436321552,1.88833892398981,4.736071080801896,4.847094489029502
b2392,9.415544626538791,6.599003082140952,6.707627431048702,6.687302619265489,6.66833317774136,6.35586008731879,6.611928203501124,6.495413447707131,6.564836678399251,6.623195782594459,6.704328199796786,6.518332660474752,6.568649107964908,7.744552087902309,7.943569614470841,11.910549243349708,11.879409735670029,11.786392732284266,11.730467248680554,11.95054850718744,11.902537709629089,10.5148521237676,10.252429804674698
b2393,6.033381588664176,8.801656796925426,9.168139621093477,9.166485054794173,9.229367467993074,8.820242851741341,8.731485135474184,8.783014589389783,9.168617449353983,9.175661992678052,9.241320851279317,8.992225950423274,9.04635849660533,6.559113278537504,5.619772561428402,3.1073358601687993,3.209179964231465,2.953238419056761,3.0826718497940937,3.036936440301507,2.9959520007844556,4.645435589790452,4.863948133227735
b2394,4.978363460570246,7.001134007525178,7.161814481663425,7.043987219564441,7.088814508040009,6.692859535547391,6.826210038599785,6.8397082672438705,7.23071044147749,7.2316765712612785,7.264977746879093,6.953004810520584,7.028355210341732,5.5611533458202524,4.6253629027688685,8.044231067612811,7.974745195844763,8.093654121048244,7.994711649939449,8.20803996585592,8.178444608429842,6.5998735080408695,6.024973776875832
b2395,4.737990770961927,4.6103251572690525,4.562698421920917,4.728985411981112,4.883323755537064,4.549343933696636,4.568511811668244,4.779247665530285,4.609823832279404,4.6906856247505475,4.603643248618014,4.593677285602457,4.379383552526107,4.816422950134615,3.6021622877398336,4.164678235653424,4.439177792480551,4.176673991756584,4.353701256472902,4.43750746271722,4.3810686853642915,4.477092136346232,4.206830700544349
b2398,6.58508519346134,7.3873250091312315,7.12542408200834,6.960327271070844,6.990854259815494,7.13069263560224,6.924024260591228,6.762166792179785,7.123161293586545,7.063958767207765,7.19120363817383,6.867486571354822,7.448315158868959,7.31756473962765,6.339852345432495,6.144221774631989,6.122748338400615,5.837547829025846,5.985467139561577,5.891361249228252,6.06037444347418,6.634732141119415,6.819069156992535
b2399,5.833829713942434,6.126820581098601,6.1265616442970945,6.182954611607672,6.29441825434616,5.942956343245988,5.964012818444309,6.252684787336654,6.122085424462922,6.132748605221318,6.187751046518268,6.342975576872295,6.317365166833123,6.252087334022764,5.7200627994773745,6.025183688874005,5.91984356113931,5.9040183874053245,5.839002553977879,6.070123594715139,5.956030202348333,6.051825077290736,5.964415429147055
b2400,7.820380761060896,8.545775758690546,8.289489600209981,8.188255316353588,8.271466242753549,8.33320852884061,8.373703352441485,8.437009541800487,8.26774055365801,8.202652836528918,8.218039524125638,8.386437483174996,8.432330263290915,7.689964348569431,6.629675022795595,5.974720930961349,6.20748440486094,6.205463822697317,6.179743992276201,6.171775973079024,6.253533186530325,8.751074314235609,8.722225131440076
b2405,4.985105675031387,4.94130848376195,5.019783537293179,5.114681599341479,4.9279607416513205,4.893128402766252,5.02238059210181,5.084205578201259,4.855266380268548,4.981468451145044,4.91716606382984,4.8747900006589,4.773206203199171,5.364375815394342,4.821488064321759,9.269437466269197,9.27223483850087,9.301667617153061,9.278184926641712,9.250915746522983,9.269543273406065,5.639394854184013,5.609231013144689
b2406,3.10527009666834,4.107557207827659,4.1447897124206925,4.141721317658191,4.370084889886403,3.971558416966513,4.0188303434978145,4.032669860050027,4.26508139063051,4.277914367213832,4.106788923373396,3.985401078054132,4.004949123909281,3.9975345194460803,3.4347767319598184,7.891723094044487,7.909348575930521,7.7899261473401715,7.9203691791815,7.87184583462488,7.827241279837942,4.590831830744184,4.630754916843117
b2407,1.342117761181912,1.2071405760413318,1.850641224806371,1.7899221866488566,2.229897267218079,1.3576212479435752,2.454831141005572,1.1227647138966395,1.610692065795718,1.57114010410706,2.049398877861545,1.9183271679970029,2.003142538586508,2.066971721957427,1.490043170084681,2.773487998030234,2.953809390158917,2.869060473686911,2.9140461495559125,2.944103516576411,2.979373246816085,1.8600928233004357,1.282903193838672
b2408,3.522124103906341,3.760883854606582,4.207620876802355,4.241185647866001,3.88716426897057,3.842435440594797,3.7012770365922467,4.097572131104928,4.083606168248107,3.9648240514836197,4.0728790541203885,3.8716065031107094,3.5435350620586807,4.459140960975346,4.671162562730541,2.916724668571429,3.095949982685606,3.178423357184796,2.801409307602274,3.01931388292638,2.800651660638498,3.697802095720541,3.113789369173116
b2409,3.4152832203435737,3.5503076051019296,3.5006034953376215,3.6597868139595198,3.7998180291415777,3.600470219912143,3.711315350325676,3.5644247104950857,3.595446404687638,3.9800382194979016,3.444315646481159,3.5039700187273812,3.4346185389304615,3.770761821405289,2.794011416978986,3.3382338963703875,3.314211725986707,3.52807848089143,3.4613130968029213,3.4577915450248877,3.418256812948008,4.306861671538085,3.874658112816984
b2410,6.052348979067387,6.110002865170889,5.9801899689103335,6.3013630464720745,6.217286515384892,5.693989825079305,5.830819124421013,5.9733403673751555,5.956230752157446,6.090603207977404,6.102336238431287,5.654431699651028,6.030435943815956,6.256569718514713,5.829778306690985,5.2741634826216455,5.394532055038455,5.097644081795942,5.107807484563644,5.104046292701415,5.297444718209544,6.500071935365875,6.306242707531652
b4546,4.97277531900856,4.802946876742327,4.633643411899522,4.189267284993276,4.590497887172407,4.19822159034062,4.213971306002512,4.549886874689412,4.291109322875701,4.427640043081406,4.549431327733215,4.64729618762518,4.690718506727018,4.409216300667144,4.490401534884885,3.746646776233571,3.2914963376084647,3.3102771954779437,4.155525975161462,3.6331723144190757,3.852872293178106,5.184018540718577,4.980308654107004
b2411,5.49159695840424,5.659394477857942,5.711007591599471,5.7400454872234,5.722648718623374,5.661477206964342,5.683294957057223,5.801687853426755,5.697011466221168,5.624532501209822,5.643056610564839,5.716798340534716,5.77559160682945,5.463038713444069,5.481193298699196,4.245656167917122,4.302522044361782,4.385469651259916,4.453148671785917,4.468578744651138,4.461900438219752,6.746596645519193,6.686287599763808
b2412,9.014387692572761,8.546561573091005,8.403649327325768,8.408836248481856,8.442362905321943,8.35811176091932,8.542822191279672,8.544514922733523,8.404701368252898,8.420380095310145,8.42845799693701,8.428264632021751,8.543545321354607,8.42557076801192,8.02908881643315,7.23851323535546,7.131817757072215,7.208586846872817,7.186528001984134,7.334134472347179,7.293862963366758,8.157292527774347,8.04268708853284
b2413,5.705782621918253,7.121352594923116,6.548074900013836,6.811082743451104,7.0802535847272745,6.444330987013949,6.574948932673761,6.875678108686109,6.692472441745735,6.718187348636057,6.825081879437826,6.634133202661768,7.080310326008361,6.305712043886848,5.949408648922764,5.3975906298844105,5.27444903925709,5.287549171476734,5.031836325409921,5.521561812481759,5.350902502235276,5.519670494619907,5.384963282898141
b2414,10.503839097724603,12.177506163123883,12.035358192233248,11.936783654474626,12.024925147410409,12.153635327310711,12.081008237539487,12.10979563852045,12.040652739611284,11.967917948655666,12.018573239049198,12.07634863914487,12.062320504560033,10.862998612028278,9.820151365788348,7.9259404014483446,7.949665740877752,7.52018242462774,7.50063819854465,7.732467872875289,7.82491947068843,12.779137006300694,12.99475314555528
b2415,10.680954959065524,10.68133612823914,11.261797564365505,11.156736044939532,11.290530126066587,10.62103667119018,10.81429931352316,10.78737102660964,11.223807493449815,11.155803569996083,11.22153478622209,10.770446634756356,10.405288200839177,10.207851294476159,9.864944988628944,9.333975913781495,9.256834670076849,9.065140043763716,9.220859200662431,9.387414739692607,9.424353796557973,10.147014703216414,10.244957716155664
b2416,9.701406431744957,9.167110546470454,9.671805406069145,9.558886164885132,9.584062093946386,9.167880666507639,9.260765159565478,9.197822455901838,9.616926754164174,9.574823011174525,9.563555764821166,9.099079128939332,9.016014311451324,9.471749360115261,9.332408548886717,8.949248997993367,8.873560395380093,8.770048916405976,8.711151212122008,8.980327637480741,9.04629224426184,8.912627943465067,9.21308034574127
b2417,11.586649367379737,10.317363421897646,10.724479350775894,10.660089410455518,10.737610293095319,10.390768483537608,10.52731470862322,10.430980008776016,10.639713239203237,10.72432685240425,10.719516018020022,10.42335883708558,10.193488094274363,10.924758549515005,11.200892745509549,9.670074136767688,9.685933357160911,9.458188663916278,9.462909595245305,9.58833437294879,9.56626142954501,10.185350543444017,10.461836504716418
b2418,6.458806564573704,5.721325220725863,5.540551399833977,5.4361464616317745,5.516510810220184,5.841485819052897,5.711489787867336,5.80601946799257,5.495288950875776,5.695343114309469,5.46852575295297,5.817925555904802,5.777994224220994,5.600921672522797,4.762598221306497,3.9654874530577513,3.9953916010882558,4.030644354254202,4.094609716875372,3.9849434354626205,4.122693821685476,5.362317577767378,5.127328713145814
b2419,4.788266836838278,4.780726508172713,5.874822279116569,5.537865484697465,5.854874235992691,5.112462895636478,5.113115466210483,4.993076985647955,5.9892593492769,5.467906350211468,5.631751825008135,4.944287380393342,4.6744114299183055,5.080906082913727,4.582294942475118,4.2438833033356325,3.727142936418875,3.5630054379193803,3.631730844440321,3.6281700652663305,3.5844447208165198,3.7794634597287406,3.814471821553559
b2420,4.792384142436474,4.474869552162327,4.732491129459588,4.800268848417656,4.690965422927153,4.428838759099825,4.454590451699295,4.415545096252234,4.84179070586024,4.600749248328312,4.3640128048225435,4.163367933181441,4.198053501661592,4.878808487486748,3.79903591388421,3.9824292212311865,4.028007795066873,4.0828730402748885,4.0736538097335036,4.035245647268944,4.448723971835794,3.4371762220354376,3.791611121070752
b2421,6.5989482167333975,7.405292882256457,7.365249816593945,7.381468479861826,7.349933789480373,7.473437047455001,7.402423603294654,7.3286129564803275,7.398802438163909,7.133559700145832,7.294457599858889,7.46746148614562,7.503395014662839,6.136790225826505,6.339641334314319,2.5135627038420294,2.6314443745723155,3.1007966881266076,2.698988189055927,3.3933082074296137,2.8351135845828384,6.383520047363595,6.8687079611408555
b2422,6.950401492637897,9.242267406694072,9.260862748469503,9.126780794872463,9.113482433039257,9.23260474160593,9.106699136343968,9.073306941266477,9.045810686457529,9.093687784590948,9.078941070385486,9.156862259317325,9.249594721988675,6.668052548305334,7.722094749083108,3.3770796627493067,3.0735536623320323,3.286636896111089,3.0438557518558618,3.237574655219467,3.6007407317326416,7.628267051436679,7.997965754354478
b2423,6.952728885638558,8.957610646474476,8.846197703258062,8.853679008583034,8.785481814432972,8.858128581007088,8.802235110402313,8.74077447521664,8.808783570769725,8.803551531055923,8.806400890114238,8.770170097858895,8.882175423620374,6.998690626930495,7.291029270562395,3.498008541996391,3.737859116614368,3.066226315841064,3.2598499604436233,3.204814811054538,3.4707397302265957,7.141955557352398,7.535188618273832
b2424,6.50560904640638,8.657666244723435,8.635628180628698,8.570021421760561,8.59805633492375,8.586327558786287,8.633910930003363,8.53797369288223,8.489527065395638,8.570980017281029,8.478936450589988,8.739197255137968,8.69810092066975,7.561167475389411,6.736947815338587,3.2346542734829242,2.9865017128904623,2.904206724186272,2.4375177170027653,2.9767635029575943,3.0425717231028067,7.02623981793499,7.4393495724806495
b2425,7.058283106649897,9.894230783879587,9.623322496577915,9.653490170044952,9.658364892750175,10.070778384725227,9.728335139102596,9.790006032987318,9.573698753216716,9.576937866569926,9.67663513739783,9.93663869795447,10.11602729441455,8.4395782935038,6.915573141248214,3.4024953092328314,3.21731463169468,3.1181821452097624,3.3402957537237787,3.27353754656632,3.3394985465569054,7.744275894780506,8.226064353528853
b2426,5.619883794396021,7.7109572833421085,7.646826203894896,7.730802754687394,7.519935059966658,7.774063663069754,7.7734912676648245,7.783705700619248,7.695487219510831,7.607559704853607,7.64809544123823,7.854589770120207,7.912080302274503,6.888118753791687,7.188685515442957,6.550743553086698,6.40235123921982,6.317140035093013,6.385562012459108,6.465909973768554,6.590762976090188,5.982741575797863,6.094115273353362
b2427,2.529901624686525,2.904609183293931,3.3393216930550618,3.3296749690153375,3.0313107875333207,2.474238679596322,2.925601124919785,2.544279859414933,3.063882668106899,3.1152000748440196,3.2313837004739225,2.5935230629830732,2.8751021624041786,2.624814407474242,2.2079490562744777,1.3230938349755699,1.5354093830197744,0.9073855493179847,1.3480466372418758,1.6113471347001909,1.5300691983408883,1.5632315346878096,1.258934727551266
b2428,3.2432543519228307,4.082450982316434,4.18642740503989,4.066670129657199,3.8561848055709067,4.075578518442384,4.021635115918151,4.029364366670303,3.959922285218993,3.8883158281048935,3.8579475460144113,4.237049140210921,4.330244154421588,3.660419848326394,3.471386847042182,1.1871853351600214,1.4065635193855086,1.589846222910976,0.578043126994566,1.48654567395753,1.3089216258129253,2.3706830228478535,2.501861165030351
b2429,2.5925604652284675,3.1270551918378744,3.2075755063597327,3.4685681861280457,3.36949326009131,3.3749133151083157,3.569068183662078,3.453586680894327,3.0509989811522304,3.386953407516411,3.1263329613582553,3.714586852247645,3.775378653879334,2.8526820449979855,2.926277729343041,1.0740579226124312,1.0280684422156694,0.9627437690943721,0.7856297257543003,1.1619193671031134,1.0954335677625178,1.9626373513354234,2.2298727442250716
b2430,3.1875667382294433,3.5179461969310544,3.7452839691972466,3.671285482470918,3.537895315189492,3.6324032619560582,3.6390799861518923,3.528131659208236,3.6796426877178736,3.654308659117076,3.4635488355883526,3.70399249963725,3.638858946637699,3.1945324859074673,2.88605088330873,3.0236459388779524,2.944046800064342,2.780781608247717,2.95882415733066,3.1510236230408224,3.1536765349759297,3.003703488168299,2.699527858956314
b2431,6.345754861567238,7.0962993105343815,7.193873248200271,7.110010590526382,6.985240837910297,7.248666357893476,7.120420807117279,7.1572961418302725,7.060925839038163,7.120061634526942,7.135838583729761,7.153077468373333,7.162979302165017,6.807598315114137,6.175778501630006,5.67124602009205,5.723413682013086,5.856288501287271,5.679877349233677,5.712475720589226,5.831883026037915,7.259904324243218,7.147575936260464
b2432,6.805395819286996,6.2630548752511075,6.486914374280587,6.467191818774639,6.421977827717619,6.028880039756803,5.996906452304063,6.112802640268183,6.281072825271715,6.338488848474537,6.358630560106444,6.043270338840927,6.165734409259552,6.099578141573792,5.304448401427356,5.451505185944274,5.268247773281825,5.345256234585186,5.119714863884095,5.304719097239831,5.170977624300861,5.993849605698306,5.880197958504282
b2433,4.3996334075233845,4.87675895389988,4.870897602408032,5.10125172213565,4.910388345545098,4.939444193322115,4.949869649458041,4.790547948350545,5.120376752766477,5.029672619068268,5.269635064436131,4.897446212095205,4.886445226949829,4.387256972113559,4.541337555706745,4.106725299162543,3.952408437557694,4.089818143849639,4.434933154109288,4.059668708833942,3.9137865498289046,5.42177152858914,5.245010354169645
b2434,5.914335087756057,6.320458375236869,6.4511624658724855,6.718990074608266,6.415994915546296,6.256647477292856,6.247329607332442,6.448386481947468,6.503389079682904,6.446178237312145,6.41798400052885,6.1944271976193805,6.445360367441724,5.917582641433518,5.684102436939498,4.403811700251319,4.305469253102964,4.29971132271526,4.246931173431161,4.612248558661312,4.297722389730995,6.136817498091798,6.262321250891318
b2435,6.201714618969201,6.650949061505997,6.610307795677471,6.554742496424624,6.441774321097474,6.725978193931222,6.754006823460106,6.818740945196359,6.573880852104989,6.536755811894244,6.526079521750833,6.660679090428467,6.651133718600425,5.733721462710061,4.972605287416882,10.2531878349364,10.142705227932474,10.031977626953305,10.101808389996513,10.269643055171521,10.335215052115089,7.876834446253813,7.742162880939582
b2436,5.059248749014333,5.7742022835619595,5.398606287350713,5.623851262290094,5.653934326138581,5.307943955616851,5.357372738295777,5.50394229392363,5.544750690732493,5.577934269694125,5.560171650194047,5.576494626475408,5.716429398440201,4.32557205935552,3.636727812523401,8.553999983491575,8.431490038724858,8.387638293086114,8.570581194051774,8.623369968134604,8.592505312247487,6.163603437997447,5.950243855132131
b2437,3.518166607733685,4.591924292124071,4.435955344476352,4.588190733837107,4.46531884570685,4.357039591273176,4.2674118576633795,4.495447141324183,4.5018718088757765,4.540760119991445,4.434067966493063,4.286459963230487,4.375654549989235,3.497428956067031,3.8648270715381763,3.4676605634650244,3.6796687217443105,3.6668917696284615,3.7500091918057583,3.637389708635715,3.734107254474316,4.407348060875111,4.717800984257141
b2438,4.543458297170998,4.774124920177872,4.920730695897383,4.825265136493932,4.946907976476998,4.960288193687966,5.098394918839251,4.894926989268664,4.847046995364489,4.911592773450099,4.761806034364098,4.78152276069472,4.556943986416631,4.08161315145058,4.253087200120392,4.013294800630989,4.157819928807335,4.026443255793838,4.126866785943787,4.022654143101765,4.076622411239865,4.580342082908176,4.703343619072504
b2439,3.9285108406401035,4.311343135981144,4.375929203734614,4.307377245982148,4.272262653858652,4.363263848264076,4.363316566842376,4.7077720574609465,3.993135789250712,4.304984059142445,4.2985008289226965,4.275149496115217,4.5735918522020365,3.315849197801967,3.7116870187131115,3.8958211103125295,4.0624225018089835,3.960762436320003,3.847578604866272,4.3641891612809705,4.457720965520862,4.577444487219873,4.638487139576376
b2440,3.9555785533910917,4.684092600820287,4.732409786794434,4.799678137484871,4.8935012871611985,4.802502133638148,4.779378672352387,4.993032447927198,4.677832566041275,4.633593463636636,4.827606703526835,4.635361088106107,4.799331688673558,3.770837733453698,3.8065419538425926,4.323935882721464,4.8168485986581455,4.458271002537887,4.409023731558546,4.48212339243066,4.851034944269809,5.01090397679408,5.08088732069166
b2441,3.279674927720382,4.219653856107522,4.007490059585252,3.9165122200349294,4.2418106136633815,4.212742187579785,4.093948332594893,4.297830975560935,4.05000975703438,4.011643750857215,3.8930467454182636,4.296221219342209,4.34112208229271,2.8809973616819966,3.0863164745645046,2.6694440032296622,3.1062738781768617,3.160804246227092,3.1179366040043472,3.299794057662284,3.3024799136748753,4.352074055844888,4.318837350689571
b2442,5.991516546026648,5.550419323437728,5.682205880234839,5.609779806296699,5.414398937071906,5.5066832007647335,5.574317344081897,5.555634822902276,5.635337858775117,5.591994831503303,5.544051749274063,5.5391483910347095,5.475698895184255,4.810396500168859,4.7021565457656465,4.547508839349561,4.908420891830401,4.916808312528044,4.623217575871561,4.903514895438741,4.758438462122766,5.1745295624778915,5.25831405058581
b2443,4.171414733142879,4.59232992240324,4.491984601428676,4.852858223488943,4.756448441836445,4.8951871351717,4.489420127828291,4.791138552363483,4.3931373194609655,4.648069661472272,4.736533526688822,4.563895030863898,4.6214083469654526,4.854708929172836,4.2973065251919484,6.669803035732404,7.062243677749855,6.602806399239731,6.401673975210664,6.69100217141012,6.513756394622984,5.433270646166491,5.489975149742183
b2444,2.3684467239430673,1.4724122723624162,1.4685337930011186,2.429170818482342,2.945535107376002,2.0322099376670844,1.664920501446658,2.7584992930905488,2.2977697783156756,2.763915776984835,2.555347963999945,2.4015750385304524,0.5109747003900227,2.724175304581067,1.8177445147613598,4.160309955431469,4.54071370834074,3.9115704976511125,4.290498867149103,4.453438244659682,4.289659513682429,1.8570902968905685,2.4257966510849402
b2445,2.2330286964149657,2.088786266460264,2.5868001652239174,2.2633528287473426,1.8802721242470752,1.9793492168160502,1.2911956043904393,1.4721949738423032,1.5998042664948537,1.8771172267168892,1.471890644060528,2.3214116698295464,1.5769536712433434,1.8759343391055663,2.4138863141086278,3.7872075461553254,4.252541986500248,3.482879787676811,3.8656556473121633,3.5052344435501905,3.5577037945179053,2.377518116748446,2.38163883261596
b2446,3.5666900700558264,3.0581877107086615,3.339581492693649,3.2140396608849797,3.5618605816989275,2.8580788898915195,3.2792984474110334,2.964238846980428,2.7330187828518513,3.0173910046156003,3.3066678365046807,3.1430846858642,3.0036656301548947,3.625556195792656,2.9653695266410973,3.7024989082841877,3.8924879163188377,3.728078083276991,3.6623324648221605,3.7747453725883435,3.984800867300525,3.021001697264853,2.978150021962923
b2447,2.5572539233472202,2.7824771240809065,3.0565065471921606,3.015032341258098,3.2778205819162367,2.8873547303400255,3.1557410902068015,3.153777579923056,2.8695708070787855,3.0985611821867405,3.373853412176213,3.048550215634183,2.6907467674912353,3.453291187693969,3.132415815191972,3.624107776045467,3.6968402688071356,3.4748961908346283,3.544367442680533,3.9631905311940097,4.138368772065003,2.685037078637223,3.329946302429782
b2448,3.1543890482018786,3.1369597070466946,2.815295418775747,2.617697159639586,2.6404363049165567,2.8142347797127907,3.2007741561354863,3.136658588325417,3.014523769392838,2.419426826855007,2.6967626402868534,2.7770561806428997,2.707504990016305,3.223700164657319,3.3105681826907407,3.279884401282028,3.2059756659984804,3.2847087437717617,3.2594477623915448,3.068124934677358,3.4762848902636647,4.175426629669923,3.898615189550269
