Geneid,PD_131_R10_S1_1,PD_131_R10_S2_1,PD_131_R11_S1_1,PD_131_R11_S2_1,PD_131_R12_S1_1,PD_131_R12_S2_1,PD_131_R13_S1_1,PD_131_R13_S2_1,PD_131_R14_S1_1,PD_131_R15_S1_1,PD_131_R16_S1_1,PD_131_R5_S1_1,PD_131_R6_S1_1,PD_131_R7_S1_1,PD_131_R8_S1_1,PD_131_R8_S2_1,PD_131_R9_S1_1,PD_131_R9_S2_1
b0908,-0.07717737263880498,-0.5472488066405461,-1.3598940465577423,-1.2205747465703363,-1.2022981033342255,-1.1308134786773731,-1.3329804006782178,-1.2054897324195162,0.6045414273882548,0.5319649559535904,0.24478387947793845,0.06968841700066175,-0.05106443240139491,-0.018623984599265953,-0.1548187407044317,-0.5132477659951347,-0.14054838890153576,-0.532700634980543
b0909,-0.239304777322483,-0.16680681122848862,-0.5107992589694605,-0.5049105827195692,-0.7714146856859867,-0.18335728279431374,-0.21644344888131695,-0.2749239117555691,0.09077673311872303,-0.2376518488312369,-0.36973642746844737,0.016794014110709465,0.03772500958199698,-0.05451902369270556,-0.22455787501844382,-0.008793895735673907,-0.15540030222526502,-0.04532605320065253
b0910,0.6193676903178584,-0.6978274282867574,-4.0761098014417465,-4.0374390174993104,-4.142990669241419,-4.142426780938403,-4.155424449470523,-3.91386386343631,-1.4776350620480336,-1.177443886242017,-1.5217880018106662,0.043830261484430366,0.07625795304896243,-0.12008821453339458,0.5958507590026905,-0.8763126627094859,0.573005010501813,-0.4874703036290846
b0911,0.3143060442143586,0.10926705456811447,-2.9722305770613024,-2.9203740132801244,-2.8062195029770107,-2.860891276314132,-2.8593772228789893,-2.8089765197257774,-0.7616646779564498,-0.5456646086726682,-1.0423705485958745,0.09845458909924965,-0.12119305863217456,0.022738469532926686,0.1530261984713963,0.2231802290705751,0.08033194866604987,0.201787114944322
b0912,-0.17112651503962972,-0.1974993129137559,-2.9920803721720928,-3.018551838761187,-2.8517932166742215,-2.939499399142816,-3.2011134705985436,-2.862564368849677,-0.18244833750151557,0.1919299604315743,-0.2573339723876238,-0.018409305526727593,-0.0033412588282359934,0.021750564354965363,-0.1895852348128102,-0.19041571212222763,-0.13958580833280898,-0.07860886564504987
b0913,0.031673997960337985,-0.13977464944167517,-0.16386974439588808,-0.49901559372717186,-0.25683823674132844,-0.18687314256490772,-0.32944917352733727,-0.3494706974331243,0.541992849476411,0.3788754893312607,0.5029286164193212,-0.010902337284329544,0.05055037685322006,-0.039648039568890514,0.1715568542787631,0.08284557108046586,0.05110044701032601,-0.21790822690701273
b0914,0.43829658437594077,-0.4696255093357573,-2.032755662031688,-2.0033477633416306,-1.8174868657808458,-1.992920438614731,-2.1329025499962535,-1.9260440886626125,0.464395500902012,0.609296529620944,0.38236600948509825,0.08353439102887794,-0.11496875225191161,0.03143436122303278,0.2895468181444194,-0.3834852824899384,0.3309747383054624,-0.3580025252215471
b0915,-0.1414358716288886,-0.19967917380887812,-1.294599728058209,-1.4913477618556739,-1.2989269877566318,-1.3506169843580222,-1.636132704458947,-1.3597493747691116,0.6121679027528382,0.4500576566161856,0.48396659449975843,-0.06597363259564748,0.057974156634675644,0.007999475960971836,-0.25811700261793824,0.001693826824936906,-0.4124629982655579,-0.05844122596523604
b0916,-0.04062222176448893,-0.4669293346044192,-0.6612212883081745,-0.6007591565441843,-0.2181857126351585,-0.309951560053209,-0.6274460797128181,-0.4370644550581986,0.463350424034783,0.0955926669860232,0.4248348224301135,-0.09659013582510356,0.09616856739932222,0.0004215684257813379,0.01939641723673402,-0.09446372714815077,-0.027468814189888224,-0.03321035540830186
b0917,0.6809776341708051,-0.38471506458691884,-0.22571653579076667,-0.3807071819355121,-0.07390488321551913,-0.049158175766709,-0.2367471941693342,-0.3997423100040125,1.6319529915225326,1.4592668121387868,1.8091711737793235,0.022282826745757767,0.11917192648731145,-0.14145475323306922,0.7038106839713896,-0.4533297742508662,0.5094359365386953,-0.11037858910017118
b0918,0.5022651085068253,-0.12845391357573543,0.379148167453379,0.37342298574194466,0.5919147528093056,0.5603535640936803,0.4454846835504025,0.5361344554482086,1.7368140035001387,1.5509835279399544,1.8380656854842021,0.07481821504624708,-0.03494441142519911,-0.039873803621048864,0.6087451289274046,0.01725736833058633,0.4316555928348036,0.019779462235763212
b0919,0.3356647525956644,-0.387582505093107,0.1721804032557337,0.4244347189243092,0.23575518540802953,0.230903492373006,0.29337833000668745,0.3134845906322967,1.0138744573410774,1.077885413678377,1.0318559979033264,0.0686282192949168,-0.06243878879078135,-0.006189430504134563,0.3437264868420087,-0.2297074437069444,0.3217429968292267,-0.2896129844032709
b0920,0.22495342977918042,-0.8139096191585731,-2.362013004037105,-2.6279236729173268,-2.612170124523249,-3.4259181539256436,-2.3881016151302052,-2.224053773378095,-0.8965516040305399,-1.2281076678707419,-1.208693987737337,0.12920458329383067,0.05513601224303866,-0.18434059553686932,0.08716146414660919,-0.5167532607780876,0.14916539047342425,-0.7832561912732561
b0921,0.47383180781710976,-0.6615516510976027,-1.898830628822858,-1.976842243803838,-1.7092877204749195,-1.82371787731703,-1.9571967503041634,-2.1135699415807787,0.03851280605286789,-0.15297788453225802,-0.2512343444618992,0.012661792601758926,-0.013553336934970517,0.0008915443332133677,0.3099233453583343,-0.576151513323059,0.31573707540663953,-0.49547083445041196
b0922,0.29456881623979214,-0.49828636300770235,-0.9807489056265579,-0.9700565384218613,-1.0160253226080824,-0.8702014254101753,-0.9995013492609948,-1.0884653461125602,-0.018740660046717927,-0.04450221808732735,-0.19080816405899714,-0.0005183481765902442,0.007528758600490626,-0.0070104104238994935,0.16836860430352107,-0.27326037372000744,0.08715616874890131,-0.49029547215462443
b0923,-0.4469192935807973,-0.3973047158353058,-1.139232686169307,-0.9109204660452317,-0.8185860822621898,-0.7727454908928424,-1.0521368163733946,-1.1653128907256471,-0.22779395367076294,-0.38681543299933097,-0.5569602849689499,0.102011193104663,-0.09444427492374974,-0.007566918180913262,-0.4005570320977494,-0.30238696566845213,-0.4039875189365656,-0.22556704518882498
