"","loadings.PC1","loadings.PC2","loadings.PC3","loadings.PC4","loadings.PC5","loadings.PC6","loadings.PC7","loadings.PC8","loadings.PC9","loadings.PC10","loadings.PC11","loadings.PC12","loadings.PC13","loadings.PC14","loadings.PC15","loadings.PC16","loadings.PC17","loadings.PC18"
"b2467",-0.0132438112431842,-0.0268516751303478,0.0102718265068806,-0.00582287237484261,0.000879472372245943,-0.000631004254460024,-0.000891562984165488,0.0141964613884818,-0.0103964478820546,-0.000496232688688477,0.00326416720453997,-0.00366963939635568,-0.0144710016771638,-0.00737548735824888,-0.00130277799662202,0.00256285934500201,0.00686877986381692,-0.00123169413181332
"b2471",0.0150264542581073,-0.00159911196629827,0.0342555381412553,-0.0245122587252139,-0.0230208350016593,-0.0311144956311467,-0.00290737521842844,0.000537801689700651,0.0094692881691127,-0.0221703295699111,0.00124715918168249,-0.00646920907252197,0.00133177384709111,-0.00140806249158667,0.00203129330329718,0.00846877551585077,-0.00322752210790654,-0.00109747586551895
"b2472",-0.00674310463924697,-0.0303060520392297,0.0186689715764541,-0.0329213366832154,-0.0357539309210579,-0.0244366143697872,-0.014458919030161,0.00159298788686972,-0.014665808957031,0.011875128062755,-0.0186965785805462,-0.00320439642894163,-0.00456822802054826,0.0243348062802979,0.00553594398136808,-0.00235990453944167,0.0189112838879282,0.000927099006079342
"b4547",-0.0141658392385558,-0.0165572859489273,-0.028925612284006,-0.00168496748748343,0.0186389245468049,0.00142050359030403,0.0167485381850601,0.0095021716671963,-0.0270721077804321,0.00566130004303349,-0.0139661970232956,-0.0140308654972655,0.0214951566786241,0.00718186938601116,-0.00831432640628968,0.00511520373662904,-0.00370374514896688,-0.00146806679388047
"b2473",0.0114958507567692,-0.0301069938469568,-0.00529517273619045,0.000756749610561074,0.00144626517054316,-0.00806529175467505,8.54833970030475e-05,0.0109637017958856,0.0134783414740396,0.00379876812849778,0.00334227689751706,-0.0133305768890761,0.00989628261035591,0.0144414035436379,0.0126259642187275,0.00290505603903797,-0.00469439537429357,0.00337132763646116
"b2474",0.0185909182570811,-0.00974259554774092,0.00373868028223465,-0.00642142190826553,-0.0122465242539981,0.00834461283737011,0.000148987712158237,0.0191196217017983,-0.00119374899478674,0.00103932822431268,0.00752139241990206,0.00678856739489143,0.00571466951465601,-0.00834258334223016,0.000733886563351784,-0.00100986488034093,-0.0118248715842063,-0.00130482430925884
"b2477",0.0172316815455755,-0.0158218059449598,0.00980067841920874,0.0102994370806354,-0.0108558844978008,-0.00751092269001172,-0.00195812304560476,-0.00198781672650671,-0.00929080295300939,-0.00668421009846558,-0.00719756840655902,-0.0015895179973218,0.0185333779364229,-0.00974986628506423,0.00122076190537063,-0.00567873430396149,-0.00462791340186183,0.00233276050848223
"b2482",-0.0181353231345795,-0.0053044157377818,0.013283197141506,0.00176727383111294,-0.0116783409997856,0.0136439523448457,0.0104005065943928,-0.0225737686974235,-0.00564109435298788,0.0144545210992424,0.0282041922230876,0.00904425104101889,0.0127325724658143,0.0091601676701617,-0.00446381398016397,0.0288965762533115,0.00553209987873077,0.00752240783785056
"b2495",-0.0193456402430371,-0.000228127597387469,0.00421888706428475,0.00951784691640483,-0.0072445795692065,-0.01119563950865,-0.000473421843265847,-0.0072728366004074,0.00563055203330612,-0.00493593511899824,0.00386830935131732,0.000104344307074055,0.00689083659084721,-0.00864487381405427,0.00203578932729286,-0.00244674338419973,0.00195590544494332,0.00137488024595364
"b2496",-0.0189364430482419,-0.0068614325658732,0.00853261193561276,0.00497775145565479,0.0044760937088872,0.007265495006946,-0.0065716133814815,0.00389409417963421,-0.00491243155746509,-0.00698160638572181,-0.00594531273312292,-0.0073043980882307,-0.00372729277218922,-0.00308246008154487,-0.000386469208587338,-0.0015023156175662,-0.00444358188185951,0.000402942838639102
"b2500",-0.0192335951492956,-0.00189365070241615,0.00971921834587959,-0.00322397628137129,0.00307199798160872,0.00158339315134305,0.00335627171658476,-0.00132253459792681,-0.000635459703515102,0.00586481030691637,-0.00595448557283503,-0.00583452788935478,-0.0038275270942637,-0.00363808460376049,0.000984203223314697,0.000983501000653373,4.8577524870202e-05,-0.00148509445689723
"b2501",-0.00984370432970278,-0.0316017811714965,0.0126036070292263,0.00387960962489091,-0.00253234206243154,-0.00637203012185051,0.0164916589429095,-0.000859535371218854,0.00205879835082277,-0.00368798018851284,0.0123335546682384,-0.00201721263974048,0.000808475699486674,-0.00907931669914097,-0.00481098958049304,-0.00360313151646469,0.00189649692476767,0.0021149698074506
"b2502",-0.00111895308382703,-0.0271806478897952,-0.0357838200399164,0.0416184202823728,-0.0352045852963341,0.00430567311105517,0.0186419960728483,-0.0092353229630278,0.00579271842228302,0.00774675704112569,0.0107132348843502,5.18728989053682e-05,-0.00174738922187076,-0.0123880827450703,0.00124495752639747,-0.00313313938937348,-0.00283561792506823,0.00382060118307235
"b2503",0.0187804936761473,0.000872119704920128,0.013375348060404,0.00706659071419952,-0.00129577532605777,0.0083055222152256,0.0166202260463479,0.00277653850204252,0.00571499524211297,0.00261319987154747,0.00486690928868662,0.00472163405436787,-0.0229735093416596,0.00396677796479832,-0.00565695509792055,-0.0121081450718283,-0.0036544409327927,0.000210324459197205
"b2512",-0.005613427091871,0.0166325807423463,-0.0307737463975113,0.0581905656235677,-0.059937534697274,0.00144094681201464,-0.0326114955037223,-0.00480884472999344,-0.0176921910698736,-0.0236111817692083,-0.0360640724594334,0.0145161853520744,0.0355148908785175,0.0202488259076707,0.032584365591404,0.0486273396081716,-0.0301928892694336,0.000859596156834755
"b2515",0.014747113615157,-0.0228737527950293,-0.00738701347608368,-0.0145981122849319,-0.0220658676089943,-0.000136592091762445,0.0136918081165353,-0.00637078398331903,0.00844561518588285,0.00423206068149707,0.00740765299840257,-0.0192667124308801,-0.0004705399710497,-0.00205303435761678,-0.0058776758468664,-0.0231869171255363,0.0103898495701432,0.00164369148331699
"b2516",0.0172668967393511,0.000594457697213679,0.0254908675399672,-0.0149136871268104,-0.0151892395250122,-0.00234308346910468,0.0193122260019668,-0.00224040216504675,0.00148034266995048,0.0136627553193679,-0.000421223580779371,-0.00925865230529444,0.0153856667972243,-0.0107656336161373,-0.00508339687085792,-0.00527511754447609,-0.0122283669605367,-0.00127862768861799
"b2517",-0.0193430178188965,-0.00102202755620048,0.00700338084112888,-0.00835030386932972,-0.00100353115379204,0.00153342257306583,0.0060190236439451,-0.00331319628184102,0.000360347733752708,0.00864736427076196,-0.00397973580420486,-0.00160079970582833,-0.00133411899441045,0.00112751513277272,0.000851061277689857,1.09762814776964e-05,0.000888976327100973,0.000284283857618327
"b2518",-0.0148360314187738,0.0126347291244639,0.0336105736563221,-0.0041594071008738,-0.00711383051293829,0.00812543172232898,0.00990785776208133,-0.0098415214299825,-0.00276293073624212,0.00100940704201869,0.000478056842607389,0.00251005675676655,-0.000817769991153573,-0.00142161414182049,-0.00606920433018585,0.00812549045866536,0.00492453036961241,0.000140936312451577
"b2520",-0.0190275693927031,0.00429894226629333,-0.00758950963564779,0.00657296572886621,-0.00625807088500162,0.00239099106538594,0.021327697606991,0.00579930103670214,0.00781422890840571,0.000591235193115506,-0.00553011367239622,-0.000171114794991769,0.0112727897531299,0.0014080033804329,0.00886655178159045,-0.000633835887992133,-0.00199143638273822,0.000922111916135013
"b2522",0.0179816273720814,-0.0140856313726957,-0.00682575647084356,0.000599081169168892,-0.00364648197168568,-0.00175877249629646,-0.00753429862098949,0.0032358790851218,0.000777409453094248,0.000973707683305215,-0.00109961695288997,0.00390803949517801,-0.00474852527801332,0.000774763122755183,-0.00592294966950191,-0.00680907105237182,-0.00104250056265725,-0.00105813515525377
"b2524",0.0177071316886339,-0.0148575062938285,-0.00935919451207877,0.00607575738365119,0.00216528069411729,0.00189825241452481,-0.00189877421911495,-0.00125199998464694,0.00182073096408087,0.00281312024888848,0.00047056425726483,-0.000968267683493089,-0.000681220545229383,-0.00736696761310403,0.00358367041147901,0.00146400204518786,-0.00576232375838622,0.00250454610108434
"b2526",0.0179060614217471,-0.0150219140936163,-0.00295020438276454,0.00590793994571456,-0.00435925377958598,8.7249869592139e-05,-0.00352761446776478,-0.00116391215212347,-0.00117985625985199,-0.000651057559673,-0.000870627200494143,3.78945133324245e-05,0.00303331726610214,-0.000101936420902705,0.000670836034134877,0.00279300242916145,-0.00231507845230055,0.00154914294541276
"b2528",0.0122914239318364,-0.0287708955267711,-0.00790533932150412,0.010015870092337,-0.00208528337010779,0.00765444841452286,-0.00871899619204282,0.00794248083516334,-0.00699600522922293,0.00656532624814969,-0.00291956219327973,-0.00329954802252141,0.000118415386986883,-0.00568078609835959,0.00305178073009379,-0.00860122464541966,-0.0141292695508437,-0.00263780099936792
"b2529",0.0113402687636956,-0.0301729989139662,0.00946986846210791,0.0059737848005741,-0.00835313769139153,8.11308374741635e-05,-0.0133679210865042,-0.000507313598523986,0.00261185678490526,0.00248165410339934,-0.00332329550321151,0.00485897990979656,0.00477913090688722,-0.00936677700188444,0.00174299304656762,0.00106246825765805,0.000418670037139074,-0.00219420799067116
"b2530",0.00880613614013389,-0.0319456396389926,0.0178627443651987,-0.00391014875461402,-0.00217396259335999,-0.00151659530667457,-0.0143608144191357,0.0034764632788248,0.0038925209692092,-0.000568117530289359,0.00291324303807523,-0.00159914959887922,0.00169561968229923,-0.0042935460544138,0.00515575258923239,-0.00494213235124069,-0.00175391360142476,-0.000644493471462803
"b2531",9.30303618353628e-05,-0.0360387092727738,0.0174336167249339,0.00122388822784439,0.0045116866384055,0.0114522977772126,-0.015791216134013,0.014438741511012,0.00255687122015607,0.00736016700396629,0.00136905849286514,0.00640019207143545,-0.00912665232827936,-0.00518941426337399,-0.00483488444528363,-0.00443866495418907,-0.00890995904539408,-0.00241190972819746
"b2532",0.0108274130267181,-0.03147523909355,-0.00124169083882915,0.00108468368650384,-0.000892596985850801,-0.0049963853138778,-0.0118653715913012,0.0081416811575801,0.00248662846930201,-0.00528560015327891,-0.00355960357981141,-0.00137853304649326,0.00782261271475636,0.00420302997574905,-0.00406660267601265,-0.000713195366039794,-0.00709695270301083,0.00025371061547811
"b2534",-0.013136544092142,-0.013093380364071,0.018585492885287,7.18402007053624e-05,0.0275535829809405,0.0303534967096141,-0.00450888732702282,0.0274302717149155,-0.042821135681489,-0.046178654676419,-0.0134051562853962,-0.0740820855661892,-0.0126408499643746,-0.0323161719363236,0.0421434174292192,-0.00871147838016617,0.00136230788547383,-0.00295271883426496
"b2535",-0.019440449183366,0.00196348261541946,-0.00417222758953616,-0.0033785980392141,-0.000804528365177168,0.00200742737670499,0.00211936752802084,0.00665815674746563,-0.00230117832989004,0.00468129608326953,-0.00203254326626458,-0.00480268999038344,-0.00313023872075053,-0.00206130805378939,0.00107750235815496,-0.000750791891272003,-0.000420403804866352,-0.000344702520283332
"b2539",-0.0190234580802932,-0.00729491125828675,-0.000560767645553261,0.00616294464870919,-0.00298171028713288,0.00343602054915099,0.00443521943218178,0.00979782589411603,0.0132819931812384,0.0103021936240015,-0.00717824415286021,0.00160996087711344,0.00643342399548823,0.00147505525635972,-0.00522852044528971,0.00665635608572046,-0.00478945335269556,0.000379687097899023
"b2543",-0.0194193262168633,0.00232773180344069,-0.00258725293672836,0.000830029537566405,-0.00213482031716021,-0.00592719963614145,-0.00385590962036533,0.00557875113430572,-0.00698281575057303,0.00996782304265581,0.00474096469336258,0.000707246592739943,-0.00303659482693176,0.00509236727994733,0.00259917498096408,0.000509580218673414,0.00146600743005153,-0.000972325696813855
"b2547",0.0193625550250998,-0.00100167061544034,-0.000909129326735267,0.00421686592540011,-0.0117399358908769,0.000219340710817377,-0.00563438122577058,0.0114080790683238,-0.000400754960965277,0.00107095098878036,-0.00133019930792237,-0.00145388776927656,0.0120675657699848,-0.00491934900339421,-0.0138176419200811,-0.0019979462090741,0.00714436868473229,-7.35848029923007e-05
"b2548",0.0178746212804913,0.00103330088936526,-0.000546023303454395,-0.0187825886079756,-0.026053901157272,0.0115490713071308,-0.00541655045074489,0.0043219620190108,0.00718884851427569,0.0563933701400223,0.00294947713482431,-0.0238509065324189,0.00952995360071236,-0.0210233812774371,0.0334118464539361,-0.00531589376278161,-0.00136930974660157,-0.00119856855885532
"b2549",0.0178989904977497,0.00786070986868804,0.0118020230452425,-0.00213279711403205,0.0134005598600089,-0.00478692627975768,0.00540872908148422,-0.000933187997211737,-0.0117149003860933,0.0135955699421233,0.0345686460930835,0.0188795124993375,0.0208981522611113,0.00858019669270889,-0.00603356509816578,-0.0363195107418813,-0.00557591645586342,0.00343002501291206
"b2550",-0.0170327475673774,0.0057605631771748,0.0254052605763779,-0.00133012927711144,0.014234941200776,0.0107156891560898,0.0036648419285542,-0.0092019504100952,0.0160267427252093,-0.0216636401196898,-0.00583441841442665,-0.0109143636304137,0.0212551095789591,-0.000117774009778557,0.000943835843400669,-0.00915488534574562,0.00737569364843588,0.00342694643246578
"b2555",-0.0173030374335225,-0.0160240793743681,0.00334541534074198,0.00174101179419288,-0.0193743140082889,0.000207105217639705,-0.00959056353749382,0.00586732559522726,-0.0134554484455032,0.0123819207939655,-0.00512941237410996,-0.00290310312182682,-0.00482011774884572,-0.00175628747816015,-0.0146874956575477,0.010068142360817,-0.0173536501514883,-0.00324284764068191
"b2557",-0.0194188809142403,-0.00256895605701739,0.00342073152128776,-0.00478142952273791,-0.0037922397833337,0.00484429023075621,0.00305631416366536,-0.00216825653770621,0.00699830096531239,-0.00199764821726029,-0.0036269104601809,-0.00441186412261972,-0.00313629076537881,0.00329433779228913,0.00138237744722084,-0.00113304250040184,-0.00421735547114211,0.000432125227114879
"b2559",0.00461994222982199,-0.036420071504696,0.00557431233424013,-0.00071811943243845,0.00337821274718721,0.00184171624511804,0.00342403475759073,0.00326027986913734,-0.00717337070130696,-0.00320699469940488,-0.0107676269249597,0.0203508831589176,0.00798825321519728,0.0162670474536576,0.0114723890255416,-0.00326359727610554,-0.00864078197710527,-0.000942337902829308
"b2560",0.000586905938846713,-0.0375324271807377,-0.0088823043976846,-0.00248233985596992,0.00542714584683504,0.0105474292405872,0.0023554003959016,0.0042080811426438,-0.000723957267038121,0.00169176472023793,0.00103829385609891,0.00516095624830789,0.00659556649287764,0.00205121168774896,0.0032975144807574,-0.00557913921333489,0.0051131276590171,0.000269504062937586
"b2561",-0.000742386431597589,-0.0269601221657856,0.0423318918471931,-0.000772342122235473,-0.00903725483591789,-0.00162819468303784,0.00287662949976201,-0.00948507814689668,0.00168440851387167,0.00816755267250928,-0.0109752304694796,0.0166810668374629,0.00291213853978123,0.00598831119890591,-0.0112866865372008,-0.00768190440072197,-0.0073860442619586,-2.70898311695244e-05
"b2562",-0.0071692385464712,-0.00659723726021196,0.0539012004468668,-0.00242876480982745,0.00965587644408929,0.000713391153699501,0.00789435906657254,-0.0155498723053434,-0.0162659635229657,-0.0153984619216109,-0.00992343854815059,-0.00512374571993642,-0.0170701257309712,-0.00893197930727503,-0.025591341578295,0.0309077308692223,0.0103138004527485,-0.00197037915493429
"b2563",-0.0144186354881464,0.00145709211441166,0.00246849378051232,-0.0547657983769232,-0.0424865849587924,0.0282135280001019,-0.0218633433899567,-0.0392768632457518,-0.00333661864873919,-0.0542765013048702,0.0226827154215264,-0.00594833547972976,-0.0469428951631775,-0.0208178712331935,0.0436488513744979,-0.00794345895601967,0.00206380339473803,-0.00342857837051085
"b2569",0.0177857681013071,0.00712978878490166,0.0219188260799898,-0.00246985429634215,-0.00997568963907764,-0.00761502004201113,-0.00535659298054491,-0.00166053889968921,0.00552405017980499,-0.000878242624747506,-0.00028930856904933,-0.00462154537157114,0.00191026443674642,-0.00575342826838066,0.003545571787718,-0.00170803030589968,-0.00297551726226068,0.00142650484457245
"b2570",0.0192391651020229,0.00202314105230136,0.00950634402326639,0.00089871076298352,-0.00794665414783935,-0.00347851390207461,-0.00357338552436973,-0.00120308275302682,-0.000185630164445182,-0.00115311499065759,0.00138703247081423,0.000741717314441784,-0.00231690275176927,-0.00266619440781613,-0.000917040013023843,-0.00681869551486696,0.00218130369522752,0.000796745762977489
"b2572",0.0176238853965303,0.0159264164843153,0.00095555494475164,-0.00395636263535248,-0.0131706210037018,0.0034096994209407,-0.0011640298585575,-0.00156859138411844,0.00304994245077532,-0.00343536539464315,-4.73499455840534e-05,-0.00171780879584841,0.00938096354040501,-0.0108787636390146,0.00233284280332937,-0.00193385064957353,-0.00119473917662246,-0.00111683289481441
"b4725",-0.0101454254793839,0.00718385531761361,-0.000184436451781188,-0.00599466581328196,0.111851760411014,-0.0474267432444274,-0.0254515467307243,-0.0250114724076954,0.00168667002608019,0.038981984759516,-0.0141049692019997,0.0505372992267877,-0.00419603619827326,0.0126078856280485,-0.0233718364573742,0.00186394449366741,-0.0260734384516314,-0.00762530145125632
"b2574",-0.00745186771022112,-0.0180652974303348,0.0473814261279312,0.00564219496503291,0.00681441268682571,-0.00457971054604386,-0.00254303000098818,0.0250960897765998,0.000251054974489029,-0.0132613411762468,0.0112044203806143,-0.00649391586405918,0.00528705104407171,-0.00674398548903004,0.00240875742623077,0.00105439179891661,-0.00133548024845391,-0.00112751198390726
"b2576",-0.0170033291047285,-0.0151469958684808,0.0173051583718921,-0.00680524836943118,0.00114310980433248,-0.00173266259156665,-0.000344937571579534,1.59547357107608e-05,0.00677149684595934,0.00249907770252052,-0.00188760729180238,-0.00457204905269954,-0.00581690047751756,0.00489130066398551,0.00395542749416555,0.00289723585207776,0.00219848450803999,-0.00192156975259626
"b2578",-0.018933724570475,0.00716829109876865,-0.00183770472838516,-0.00452257248154652,0.00132060877288998,-0.00956016217397642,0.00033641931427967,0.00237846439725371,-0.0131805311928379,-0.0156646257488076,-0.00738567834554441,-0.0138690708570821,0.00331625434999184,-0.00112610748252609,0.0160676750852213,0.00752782516112605,-0.0089275753156548,-0.00120442463577072
"b2582",0.0182319574161245,-0.0113913232139513,0.00884979930893899,-0.0121782313982574,0.00666612414632542,-0.000236941469979413,0.0119671958400666,0.00202230952104755,-0.00412676724949895,1.54586822094975e-05,0.00453618709166173,-0.0128559762110271,-0.00142341996104114,-0.00586251566800846,0.00798589549699728,0.00614952557559766,-0.00641159617133802,-0.00115622412511566
"b2583",0.0129252499649114,4.86763870682896e-05,0.0440779070167408,0.00954242681210677,-0.00475246260791315,-0.00653009194239176,0.00210316086008187,-0.00711060446981201,0.00732608718898914,-0.010062736834057,0.0116808863643551,0.00542017231102453,-0.0268114245862057,-0.0161963470543922,-0.0145671380725754,-0.00486142053755717,0.022267651584067,-0.0018291839782711
"b2585",-0.0192491294510333,0.0061755488189021,0.000907132927305034,-0.00412086655099963,-0.00415752362075918,-0.00182454878281126,0.0058622409676399,-0.00358365975592029,0.00033259012417933,-0.00302560843048424,0.00272711825526977,-0.00238089684704917,0.00281788460935287,-0.000752240241821956,-0.00272515860359935,-0.00172013286245328,0.000232484945449101,0.001844099553628
"b2587",0.0192415052585128,-0.00643008458331479,-0.00161947844392553,-0.00022880162880935,0.00274273927860981,-0.00239377368819483,-0.00275595997466575,0.00135901284627414,0.00124088388407243,-0.00258125695761659,0.0054691290785952,-0.000962934635148534,0.000654257263951161,-0.00036238831628758,0.00206497585516214,-0.00120422411029386,-0.0026090080911005,0.000582283597719844
"b2594",0.00747106315011063,-0.025192743555262,0.0365859772335183,-0.00776773537587762,-0.0217169952272372,-0.0120721943229823,0.00321194936267922,0.00273672448353876,0.00374198892726031,-0.0145931462876118,0.020406959916448,-0.0166000798579895,-0.0163347364702488,-0.0179978605815879,0.0121769932074063,-0.00663581769574613,-0.00439313116715961,-0.000402248766091721
"b2595",-0.0168481559268134,-0.0116501662442397,0.0241565188855408,0.00209893839279183,-0.00103082518683626,-0.00762510531264716,-0.00223210404163162,-0.00215751872149988,-0.00406101090014282,-0.011994377233424,-0.00390088049420109,-0.00369073089190717,0.00637780115950924,0.00419699738319577,-0.00211856512858429,0.0014568155382671,-0.00154101523254206,0.000769098472476423
"b2597",-0.017646638448504,0.016233987439791,0.0016721680692415,-0.00563537424800651,-0.00210361843375699,-0.00106210455472637,0.00224565792177399,-0.00285112695086356,0.00233440703698463,-0.00216774039439178,0.00189622416422141,-0.000753921746442169,0.00357443178271735,0.00196551558569444,-0.00236506901510256,0.000263810184940871,0.0011599782060827,0.000714371060315724
"b2599",-0.0194238876877526,0.00312063401833231,0.0015232267469731,0.00274624909512505,-0.00161230497680754,-0.0042807312760791,-0.000778325823956328,0.00791765263418503,0.00480556503350241,-0.00173924632989157,0.00808433463081046,0.00128556797918537,0.00283710927787331,0.000272055713820446,0.00176408842322439,0.000680530636014228,0.00108222678245446,0.00167642941761693
"b2601",0.0111421278281215,0.0201186335012393,-0.0335583336486827,-0.0413061406212508,-0.000908163586376211,0.00913413499015408,-0.0194125803732108,0.00967628556864304,0.000356974788754081,0.00479906531407211,0.00577424471124073,0.00272752943236558,0.00367664559817811,2.3522521362097e-05,0.00360162573771193,-0.000793017020109183,-0.0012584065538751,-0.00162465603502091
"b2602",-0.00571722598681198,-0.00140273658699585,-0.0547801816988979,-0.0338434930641867,0.00113347954375324,0.0271019578568261,0.00244651301117527,0.0032524824220456,0.0176684552030625,0.00174477929924605,0.0223066095699144,-0.00313704224030939,0.000504148622319006,0.0273032065744125,0.0173435661378486,-0.00438415206555006,-0.00475499154930094,0.00413459374815383
"b2603",0.0106875061236203,-0.0315133807719125,0.00402429150217586,0.000834069373329747,0.0123689468890198,0.000758976846005945,-0.00780701600855237,-0.00412819714213496,0.000256557841671267,0.000379041696375146,0.00305976068065065,0.00656762429723687,-0.00832173937061955,0.00764712336750577,-0.00805316302413484,0.00511533343145781,-0.000223299992271972,-7.84612840964794e-05
"b2605",-0.0129405744712522,-0.0250041464298899,0.00618304911069837,0.0298998766026938,-0.00157868563904814,0.0281479080805427,-0.0128077113436757,0.00222990398116404,0.0128142849294222,-0.0200974826034822,0.0267523437397536,0.0227405253073549,-0.0177607099417868,-0.00600399307484742,-0.00561507214526076,0.00082076213765747,-0.0132475097853966,0.00259419135448396
"b2607",-0.0189079231693951,0.00209454149577551,-0.0132144330060544,0.00535373611349982,-0.00364468387349932,0.0100010389937112,-0.0139998587883261,-0.00677738558906163,0.00284448595969549,-0.00285303472522155,-0.00161058529017167,-0.00725960779455203,0.00374189413180924,0.00333354833856269,0.00317439740857133,-0.003970417637152,0.00335805839956038,0.00195611474895407
"b2609",-0.0194611025083111,-0.000380671425234209,-0.00320441096533475,0.0022880357424539,-0.00261619036329734,0.00370885764164982,-0.00961896461413452,0.00429203394492198,0.00328521853461834,-0.0023036507816332,0.00100442339332716,-0.00298135436839887,-0.00478256920448919,0.00301949707822764,-0.00162441623873517,-0.00456710985964201,0.00284909953537576,-0.000180202784417332
"b2617",-0.0190912139264855,-0.00169159626274845,0.0117445398864282,-0.00609787246278354,-0.0023933076915873,-0.00305326781687975,0.00622149566195579,0.00565192392582653,0.00518487919181848,0.000602816452016409,0.00163604517365259,0.00393452965410342,-0.00406189157989875,0.0075715859354433,-0.00621058818672619,0.00274483655849619,0.000993752000220633,0.00154422760780289
"b2619",-0.0156391458580425,-0.0199046920851358,0.0164646329460888,0.00278118652029796,-0.00262933427062729,0.00169646694390778,-0.00870478404695497,0.00969697037827043,-0.00488344039988353,-0.00605952803384433,-0.0118133706874276,0.000249685748689522,-0.000463843201379799,0.0147709082854182,0.00125655162804227,-0.00473175792404428,0.00536247871606014,0.00258868979642751
"b2622",0.0132790351505173,-0.026423772135035,0.0123312232715427,-0.013718767607448,0.000376907860457522,-1.0733387684877e-05,0.00280831348624765,-0.0020259138408435,0.0044072800657448,-0.00371660727268266,-0.00781756113947691,0.00879031949675577,-0.00820516616645065,-0.00338178410216152,0.011668559587867,-0.00787145463017077,-0.000781854240523334,-0.00154147361547651
"b2625",0.0192862811689868,0.00497453611311106,0.00532558293488805,0.000601887923595405,-0.0018977492767866,-0.00332891445559452,0.000424309853971905,-0.00259904612354154,0.000913454928328568,-0.00103527339489801,-0.00282202617361006,-0.00191507096845239,-0.00140221503358294,-0.00441026474757648,0.00402674591071169,0.00119836620695274,0.00416822137010573,0.000317922689217782
"b2626",0.0192833877894788,0.00461528601049156,0.00446078062897911,-0.00148934954128718,0.0028516291233409,-0.00567239816619839,0.00511244734993704,0.00355595082632812,-8.29189855777585e-05,-0.00178854870328004,0.00631660785413863,0.00196192177695139,0.00381564389253757,-0.00548101932185567,0.00291532288078377,0.0114121058800248,0.0041224289368696,0.000285069221882524
"b2628",0.017272736363345,0.0118443576900822,0.0170105361913347,0.009112922254996,-0.00162927850720369,0.0254648908462657,-0.0129350939349741,0.00490476837509483,0.00414168225744019,0.0153072374521013,0.00639198787762894,0.00352369890650911,0.00165747392873146,-0.0147380956438859,0.00740536186203053,-0.00765929524873393,-0.0132002368961117,-6.48237998276416e-07
"b2630",-0.00934999238902356,-0.0271893405158969,0.0260409103042326,0.000525947921551775,0.0345409698148883,0.00690944349212177,-0.017166116135972,-0.0167294616594237,0.00802649063648421,-0.0132052349273115,-0.00531350013121814,0.0109619792525635,0.00452648599772827,0.00962589174677112,0.00306419537150906,-0.0110073570869576,0.0191406391197854,0.00285915224972834
"b2631",0.00706249268328229,-0.0339983037150006,0.00272318867916444,0.000114472648321671,0.00167979637188414,0.0195285142833415,-0.00688474969932953,0.0195770129825939,0.00145158391285411,-0.0269154351319623,0.011265445042565,-0.00652661828964694,-0.0265003618358669,0.0124285697650221,0.0227075138822025,-0.00929893650284806,0.00208319861624743,-0.00112235413301008
"b2632",-0.010893700526281,0.0157756623066067,0.0099094291509579,0.0364897981314367,-0.00284625811251281,0.0131194794911731,-0.0307533052610503,-0.0372873412557702,-0.00703277421670627,-0.025591121420166,0.0808030476832035,0.0012367340279367,0.0319044080937882,0.0109723898539811,0.0438522909366634,-0.0947406244451065,0.0101470601011758,0.00884360078431889
"b2634",-0.00179524889060142,-0.0175752237190032,0.0144739523743272,0.0318003129308145,0.0704122894922704,-0.0175931885468971,0.0589730060272157,-0.0252658621954388,-0.0749712335276787,0.057271172909314,-0.0320994525376471,-0.0355322812926029,0.00870629008165504,-0.014467297019906,0.0196463693708498,0.0141072423955425,-0.074235525292385,-0.00449518020458716
"b2635",0.0145477597472453,-0.00913978734099143,0.00306814313376281,-0.00546851613618694,-0.00281846644982413,-0.0578517603657621,-0.00936407099939079,0.0424275247652756,0.0175876014033519,-0.060165154382934,0.023876231667774,0.0579305700247643,-0.023617588810509,0.0121607636921972,0.0104564071205004,0.0440721189244703,-0.0192029246125945,-0.0032623992847711
"b2637",0.0108201818583675,-0.00903861382580489,0.0125573929347428,0.0119338744986601,-0.0357814206933548,0.00641496572040679,0.022131784787897,0.0683172701414423,-0.022970909906084,0.029739690947347,-0.00756766406872341,-0.0333354241843515,-0.0187427506049304,-0.0854707779458925,-0.0952814115861567,-0.0586864197444372,-0.0236785085262289,-0.0128129347272837
"b2638",-0.00987052323136701,0.0297385674249673,-0.0133239984957245,0.00877402503296389,-0.0284493457962226,0.00886613165561833,-0.0130701190498083,0.022267037176828,0.00407710424028024,-0.000944456085335579,0.0256263294241803,-0.0106528531320604,0.00906398260241787,0.0155951273216388,0.000557132407357892,-0.0210472597075017,0.0136613630154647,0.00520109874320229
"b2641",0.0172818380656332,0.0137843068942447,0.0174491707959376,0.00120772923640902,-0.00862976471260113,-0.00187468050865593,-0.00501425397171793,0.00536213542348371,-0.0055504901309125,0.000816114553618043,-0.00166860567740575,0.000269977574337381,-0.00171652484214419,0.000226520431718472,0.00661530449295224,-0.00287627352874323,-0.00233147403703101,-0.00141577136252457
