"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"b2105",255.611439704847,0.139069934601147,0.163711389530596,0.849482342064883,0.395612951723918,0.470326569837027
"b2106",456.139343793245,0.268956775127331,0.279960293682433,0.960696145834225,0.33670496968993,0.410895808319833
"b2107",280.82430504782,-0.771061273331951,0.194781466383101,-3.95859671687352,7.53914114089801e-05,0.000178621555148957
"b2108",11375.613236462,0.1438810270889,0.440056528018166,0.326960328794306,0.74369789058038,0.794512965985107
"b2109",3329.52147898915,0.124360404653133,0.279127883225946,0.445532002091194,0.655935338181806,0.716483215552434
"b2110",58.1672054693671,1.31984218679413,1.25729360227702,1.04974859046752,0.293833717131555,0.366214051481083
"b2111",31.516318488225,0.973195359711829,0.714035645866379,1.36295066688302,0.172898058943883,0.229982031107481
"b2112",474.614570255226,-1.69418990444243,0.22877743490227,-7.40540650421297,1.30749330631371e-13,6.06290525657887e-13
"b2113",2011.61048102287,0.778544542963626,0.0872939617857345,8.91865287171392,4.71994274182036e-19,2.89138218031457e-18
"b2114",1710.30155630506,-0.129463562363271,0.293203868244068,-0.441547934338654,0.658816367435718,0.719448736097855
"b2115",15.4301845453279,-1.19065991535503,0.562383260507948,-2.11716812886574,0.0342455812534864,0.0539140721224463
"b2118",94.7792063309846,-0.564486148700476,0.199508979479361,-2.82937715472036,0.00466387010431497,0.00858569164122048
"b4541",15.5192391269375,-0.758331522030063,0.613032947904225,-1.23701592976784,0.216081168737406,0.279357475164688
"b2119",147.37241100793,2.22179763692075,0.279861098722052,7.93892987294871,2.03933027249284e-15,1.06157925602963e-14
"b2120",102.290561926078,0.45623955993043,0.182859502022392,2.49502790330557,0.0125947225646362,0.0216201916081806
"b2121",35.3682318405955,1.07796950181728,0.275255807618144,3.91624616804716,8.99384148571746e-05,0.000210439370473486
"b2122",180.679527403087,0.753387348757175,0.123855231734229,6.08280601641286,1.18097199618513e-09,4.24111916706286e-09
"b2123",69.8402906107536,1.10552929721231,0.216923858288709,5.09639329640233,3.46185541971146e-07,1.03402040157037e-06
"b2124",898.626570723708,0.703404365429006,0.1123602582118,6.26025942467205,3.84337561503383e-10,1.42758660280545e-09
