Geneid,PD_131_R10_S1_1,PD_131_R10_S2_1,PD_131_R11_S1_1,PD_131_R11_S2_1,PD_131_R12_S1_1,PD_131_R12_S2_1,PD_131_R13_S1_1,PD_131_R13_S2_1,PD_131_R14_S1_1,PD_131_R15_S1_1,PD_131_R16_S1_1,PD_131_R5_S1_1,PD_131_R6_S1_1,PD_131_R7_S1_1,PD_131_R8_S1_1,PD_131_R8_S2_1,PD_131_R9_S1_1,PD_131_R9_S2_1
b4676,3.315849197801967,3.555461112163126,3.2747600572350817,3.996344237953119,3.87381680881152,1.9916261796183663,3.0741919486184512,4.447921517079908,4.266641887116696,4.428030302976667,4.03923359930744,4.024796864206153,3.750275777891856,3.6700723519614273,3.966941081151648,2.822452392247872,4.089490316335261,2.9465677399449177
b4675,0.0,0.0,0.0,0.0,1.586631237176015,0.0,1.5653304507185182,0.0,0.0,0.0,0.0,0.0,1.81955044109371,0.0,0.0,0.0,0.0,0.0
b1795,10.355008080841728,11.014890905643355,7.277231649793031,7.225871633480069,7.2693855530025795,7.177951455199661,7.10155995916272,7.2004662710701055,10.202009051628394,10.364980285459136,10.312098210168164,10.431464941072305,10.654103837057402,10.639444123440011,10.524928338467673,10.665121802156031,10.59515729083678,10.900338640809432
b1796,1.657102496028395,1.5557209762915465,4.361897364631005,4.514165865400688,4.769509578930839,4.455199124233658,4.503505818774199,3.6166023507692167,2.3870363423207817,3.0330184290651307,3.8304759318832593,2.2065982232236605,2.3637510441987057,1.6392810820042505,1.6376771027203512,2.099543857409881,1.6039229483251405,1.620124789196971
b1797,1.901939354373428,1.4465839774690823,4.927614257144226,4.728244915762068,4.835304666161739,5.094010858008909,4.78315576050997,4.742607629689469,4.992143184105246,5.579486052234545,5.441715308302949,1.9591692996524104,2.3082079157520705,1.526851417785183,1.2276017987204808,1.8095690698970512,2.2106830373582893,1.2127962235330625
b1798,5.04766046837537,5.22447641115067,6.009371645779652,6.322515038249826,6.287785705270034,6.3153300590442925,5.958272083704991,5.832933323341448,8.025103173962572,7.806043881626844,7.913041998563432,5.494539039201407,5.381189656120892,5.1932552919114015,5.34378720254866,5.3461857173343095,5.363147855199578,5.195269855297494
b1799,5.934192247310626,5.875863608515447,4.084230314569821,4.194582530604712,4.276198994199524,4.055582916026592,4.37307500442423,4.054751558274806,5.974220535110553,5.891049526293402,5.89373923839442,5.844781201114889,5.892814897681229,5.8122460909636215,6.067767960833528,6.071842648266691,5.901513042232692,6.00579284577912
b1800,6.009510582942486,5.887122240044738,5.135452726306684,5.3220061356055455,5.084489370230353,5.164749482139403,5.256005390364964,5.020576037031277,3.376690748875373,3.387637214856951,3.2216258215283435,5.816584656090969,5.610843489748363,5.929943826878456,6.017531041170255,5.851789106712675,5.748423620551171,5.957927640492834
b1801,2.820667802845978,3.0748816999198167,2.524385502102997,2.5646594956157887,2.2764482580585508,2.5586158286664484,2.3406348392226106,2.557881442999813,1.73127880493714,1.577244901893207,1.7935752028427585,2.823678769524962,3.0726744514217024,2.8922558282032425,2.571425290298168,3.1312865234024234,2.8853467210610853,2.8149651032764127
b1802,2.279147483926019,1.849286625788665,1.3376473632235926,1.1274965995397372,1.709556055671136,1.690052237261489,1.7999052459370104,1.362224913430219,2.1131545415346094,1.738805214816582,1.894383560078323,1.978523761184812,1.7122615236137495,1.7322196872379585,1.970743254394556,1.8767234915520303,2.191162539337821,1.3799110347628196
b1803,4.327332487001387,3.981032558693125,1.311692393728808,2.272857232811324,1.6679770309304645,1.7826800002019578,2.35263102248771,2.171936950840758,3.657823817732747,3.831927255093219,3.6857760036559393,4.255753222315068,4.485959774208416,4.164227609310103,4.009096940689901,4.372327411949826,4.185455703906151,4.028855916421801
b1804,5.57434567542021,4.284571607205112,4.822369524414627,4.697427707226651,4.695447746367268,4.881566970421461,4.812437405384563,4.899765742689746,5.672185738456001,5.432177515760154,5.729616074096175,5.262123110514805,5.148965853401786,5.070325045615748,5.757556395298725,4.451417570196704,5.73112374683808,4.450321442660995
b1805,7.115775290817198,7.433021588375371,7.329473613903954,7.237027655769546,7.357595196132135,7.3381878756415615,7.237664529928088,7.280895071412311,4.964942579540726,4.986377082060312,4.786388954994076,7.285633414375981,7.299497000573178,7.288775973537541,7.107969113997256,7.601239163972559,6.932574223939606,7.486616781767832
b1806,6.7113027514566,6.889543449280359,8.489742479081354,8.521328857691293,8.731083273322364,8.694180497385602,8.328365872482928,8.475740768558612,6.4616465199414135,6.539371523069349,6.436005405767202,6.944159350029585,6.883031492976836,6.83364947511166,6.601544157255897,6.900471354648233,6.647431632139918,6.916841629776745
b1807,6.403811594718172,4.95254644187176,3.071508150916004,3.041720891364259,3.060100501329228,3.366740137243469,3.333332283477524,2.9580533909733537,6.206781130192849,6.0045636154143285,5.80027870536401,5.879170275462824,5.913849769720351,5.772578423629916,6.228484669968582,5.098496280658659,6.22899182286359,5.046043102371703
b1808,5.491324077604763,4.180802070613274,3.8567401939295793,4.044363239627219,4.155963635104527,4.280132204164217,4.100080839747369,3.894429536592227,5.361408367122452,5.270281291156537,5.055884042104776,4.850456721441156,4.927763236148574,4.890455413020849,5.539101169885497,4.297855186444815,5.442373381196849,4.242191827393322
b1809,8.000309867724242,6.462751171102695,5.423583868342504,5.805986854431214,5.758504742689011,5.8208101778212304,5.5806423853942695,5.670773008045536,6.461867418650338,6.492580888322201,6.145412333279708,7.32612372984977,7.144749990757604,7.314619572488493,7.907726602533992,6.632001740686545,7.727747723173048,6.679297468806025
b1810,8.6559291715781,9.052063632994088,6.282564470350871,6.566755996503025,6.269256451455074,6.296576375829335,6.160684283903042,6.202615991832626,8.082806744001477,7.391900769583211,8.107141230386306,8.87222084206513,8.926902861730975,9.065534296795096,8.851183198753859,9.036515950401135,8.794216045910387,9.118339570108398
b1811,7.35391293495681,6.283797896052777,4.964840392057226,4.772346693172142,5.359993403954841,4.849676484689287,5.072858120462519,4.928500694463018,7.423069291228226,7.456599997225115,7.707832724125663,6.742576602319586,6.789479519939089,6.595308267092295,7.377701148678791,6.08342652535744,7.246601681654157,6.313694330141366
b1812,4.694188609815127,3.420703876812089,3.5896534326841474,3.582843480998396,3.7513071695294022,3.805575009940658,3.697866273294394,3.688577499776376,4.135864767517739,4.100029421427305,3.882547947587266,4.338069349833623,4.180630217734213,4.2132400589318575,4.558021934481741,3.4603214683484773,4.548682534427654,3.517279068193917
b1813,6.277678616568251,5.471732983092457,6.077381196501408,6.270972326064882,5.840846182042371,6.185238362886921,6.1300601205805805,6.068860026613869,7.049755550339964,7.027301870529761,7.040993032179546,6.237402303364891,6.059623933037827,6.026279292207034,6.302323033126401,5.658260713078331,6.078139571412455,5.7040533250625565
b1814,4.995336822683092,4.758687277393237,5.806561124928983,5.8242391358761045,5.922764867877919,5.8739660040578086,5.848756609819738,5.909803691493567,6.418089733572795,6.368367294628928,6.439056158081506,4.917636574302289,4.961713600287346,4.910026016889714,5.015839867043105,4.812040970902081,5.194449574732196,4.776905034844829
b1815,5.246965334732349,5.328539157360307,1.846790168007089,2.205446876659862,1.9683178840918256,1.6413331252377816,2.280981624887611,2.109529984307995,3.971540882660591,4.055205391198378,3.924183880557258,5.403373386105303,5.310388697675947,5.240089419537607,5.318639554718855,5.473552475619005,5.193726756535233,5.430690154115257
b1816,5.47707142305218,5.035842506752804,3.3237690201109453,3.406937140058387,3.451561292923067,3.6600031232799535,3.42246920295256,3.4751167303544896,3.674525464639009,4.011164179702063,3.648026618351699,5.083467913512737,5.041156961982474,5.084872169381882,5.525015684079463,5.167909807719696,5.508752734345906,5.129508655217832
b4751,4.4972547385511845,4.092446196386189,2.835283045445663,2.7315898000047687,3.0277303972110614,3.12408772386176,3.3359204484918137,1.927905545803133,3.065866939228264,3.070359666721068,3.0495207513402867,4.37893020960116,4.587271838642547,3.933999049929408,5.053223183024819,4.22163996520368,5.119829046016917,4.253503003326167
b1817,8.62292136836307,8.348893009597015,5.291133682512722,5.219670165726282,5.269223980067176,5.410683151806381,5.380962853741874,5.246691036715769,5.631951338964695,5.68429769552241,5.566655088323488,8.358662219241822,8.164209794152065,8.40634564848656,8.640101036355105,8.494745438676164,8.511936131385443,8.419436552896268
b1818,8.371474039433316,8.45213088630771,6.828116664288972,6.765435253852779,6.647251862331514,6.6878902866833885,6.712095812196625,6.769556656307056,6.074089959363712,6.422306538388039,6.083121962501754,8.353981727013803,8.281028275668032,8.253568633435663,8.520298851474621,8.490639248109773,8.370868972916718,8.514664773625302
b1819,8.67687300076202,9.0236337622253,7.407172285795738,7.330193050604834,7.199944332391292,7.054864302003304,7.269977371148951,7.337583123613327,6.648964127586743,6.730980391755802,6.586361842935678,8.70487815371675,8.608273186857561,8.611088573051799,8.669454270805558,8.980856360048726,8.622770873038041,9.007400284332936
b1820,4.375069480516678,4.878821556340387,3.236201377355187,3.797660682822457,3.600555250419673,3.722383876577928,3.064185580305971,3.452321096200702,4.55401279151602,4.055332593748608,4.271826444951588,4.816843124564441,4.630389056347586,4.608865294815395,4.868072418276217,4.765535123658733,4.830143406083224,4.800853287065018
b1821,1.779480050682026,0.7013937717997518,2.181300152918765,2.298061844068552,2.3896087929093466,2.0421557187747394,2.3637289982148864,2.6309852408779224,1.9849856710119724,1.6360853288750024,1.6989823962682835,1.6632658908882785,1.2255661018521384,1.0171948254365764,2.3949530109457062,1.557879047084228,1.724253544583162,1.225757993266094
b1822,6.206898635659943,5.072526434102353,5.851667101342352,5.37181295901456,5.731383514870483,5.6986966846410025,5.792575441944183,5.68768715362353,6.012660524008341,6.020145088030851,5.994372751742176,5.637538743985634,5.635765350438207,5.6773674516181,6.250570145026305,5.150499131335674,6.183034636193099,5.147314513960223
b1823,11.946953781756797,12.041086891473665,9.106612480082603,9.034203543811918,9.252458230734051,9.177891240156866,9.053795223871616,9.014367602568594,10.344298011246504,10.265707610981222,10.25873932925339,12.037523216612549,12.323723876175803,12.210181510348662,12.007521058871127,12.34158263169361,12.131191437393134,12.16054323057281
b1824,12.211619539881406,12.77699289758284,9.08201605710557,9.235183020845064,9.313962961841693,9.038778848961808,8.945163751607282,8.88088720138231,10.655622784010156,10.25807180348553,10.44351067579882,12.291079517709989,12.52916398082839,12.55827923334429,12.327550986839238,12.467743321051442,12.625685636034072,12.43033690876446
b1825,6.886981773739259,6.606587074192977,6.963497078803805,7.106285475183746,7.148416873378935,7.1928598670359625,7.121888833683103,6.926882669856457,9.574960525234872,9.394405027291246,9.687559315041147,6.78956179484818,6.828469536849997,6.902141726142482,6.955449476436932,6.183517915994532,7.109124721470739,6.375683536842751
b1826,6.200350068420342,5.895976106214386,6.079471168390563,6.084283283179243,6.147974699555712,5.389969028410656,5.583315189719991,5.962546699173705,9.394640467926385,9.035620261555811,9.379927199951178,5.876949186875416,6.0347517889274345,5.877519847538977,5.700090343373001,5.75197952954072,6.368964468361876,5.538113638241783
b4536,7.393202924358389,7.043306625183211,5.104823916633855,5.126782223614681,4.770594952360619,4.776153440637091,4.601013158736899,4.409307213520977,6.943103905981953,6.742651784529333,6.840318214873789,7.540080867134216,7.768196571158224,7.452685602052321,7.460263354404972,7.245458615954406,7.4399059919347135,7.321336986262869
b1827,6.991887470924861,6.494964987119726,6.022429493246573,5.752728744292984,5.969470281899343,6.160156548432532,6.098911005427087,5.992348637508865,7.850062830018067,7.736104250189192,7.984158592206705,6.715305464278666,6.884389240906455,6.826894496065807,6.892781346630466,6.748752821579052,6.947408318443908,6.617100889398714
b1828,3.966247646940368,3.5980570547058344,1.101902151050297,1.1975145135154974,1.209339776651977,0.8937169531079427,0.8062821610310914,0.2801934759339435,4.123932320596722,3.72974429187501,4.034789165513676,4.012176831086778,3.847417411455327,3.8390141022267534,4.253233187895093,3.505511352655827,4.480615493835597,3.557423641277431
b1829,7.750818461983233,7.7967678841604116,8.59825813788377,8.456420893436544,8.381018287982918,8.389322883128713,8.474656157625962,8.498434146190098,7.5041345109124595,7.769846701423095,7.515575392899152,7.789505544717822,7.77772076181312,7.788440993195462,7.677582728827874,7.912713792052867,7.591869369465982,7.912965409005198
b1830,7.487163469624309,6.938049026775527,6.030409310625321,6.092106405520227,6.230104339614644,6.125625670000062,6.177193729437322,6.205653737721371,6.064730797254795,6.130783325432216,5.839581926464482,7.474745962450642,7.578174729886755,7.463071509450995,7.261453744784035,7.17931084797955,7.229825628448973,7.155478798646699
b1831,9.327350395050814,8.459110815668032,7.727914982432691,7.799805358964372,7.781681945413551,7.81973873462626,7.830613895601266,8.005475705703445,8.59210002873354,8.194329856516548,8.384322118339442,8.956824344510387,8.840754100967963,8.760252396994575,9.1579737911847,8.508972867643108,9.169204861800822,8.605997738276507
b1832,8.964697251054586,7.95932537111805,6.466150372658543,6.350357468633283,6.317429517147655,6.305886925397388,6.302062278016727,6.448693266694835,7.471335498708716,7.50766564779657,7.452863518990928,8.631462228540881,8.765294453158349,8.75805594997328,8.906201539698726,8.046668983264173,8.969550712295826,8.16103276084873
b1833,5.604579821014106,5.336163574553661,6.22333032348906,6.182441647056413,6.127795537736249,6.238029626584814,6.157634368933514,6.295197474603449,5.679457335564887,5.815042841156783,5.8836051376668665,5.563992025735894,5.392468011441772,5.33142286456433,5.660578848859885,5.394164934757802,5.536747970662791,5.343757211241794
b1834,5.336017216486358,5.15662371401676,5.040506551609825,4.988938628061016,4.983402020284289,4.767512095413195,5.030798073006262,5.043512022055253,5.090358794769607,4.949843461696306,5.049336094366539,5.423480759736109,5.18741212077681,5.391015110361771,5.249595641289816,5.203201091354297,5.329773036608747,5.135469279072855
b1835,5.593482429715484,4.115345632036619,4.232633355033042,4.073681328629511,3.854078237550023,3.947518446176484,4.018471293567197,4.117914412189153,5.390676401800214,5.154434890108807,5.400007746952238,5.057335134247219,4.946856940226979,5.140423697211111,5.542886789094989,4.173964767620447,5.556877708021789,4.105152827868883
b1836,12.379561499564083,12.743344790383636,6.439535995175082,6.149498637368889,6.009011502420758,6.321240679258737,6.67345805976642,6.215701821490264,13.03496240786256,13.8074260010662,13.009444872370038,12.67266216676009,12.604278275773224,12.75808334436435,12.65154002048854,12.4743201204407,12.541147757021932,12.555852549618844
b1837,8.47007257221654,8.74177279961343,7.33401351296058,7.174636393958388,7.270443243750234,7.292747155669777,7.260372351024676,7.27052659605606,10.031716426484849,9.625363500003534,9.984152511729622,8.619827542652478,8.5920522624013,8.546711638837246,8.555974296956508,8.577526583173931,8.368598366552526,8.726355444952514
b1838,5.112522169615447,5.739043205647281,5.216438402298864,5.438906291869569,5.429015372545955,5.653699503652056,5.493945728706202,5.690890277441466,6.342241497714512,6.150712788020211,6.215140261585858,5.121499280392886,5.1963047818568695,5.105746741661172,5.097268620945802,5.694710788740269,5.266663565274713,5.747241822001378
b1839,7.0827094440374045,7.1275095257077385,6.198370644224828,6.460098942086169,6.536453972457317,6.409690932326464,6.383760894440274,6.333785444110158,7.84565939146375,7.975019576600966,7.83659760804394,6.881630473641316,6.83505651266161,6.8877790714548,6.962614712255043,6.906514442120841,7.007814034278228,7.003909433471535
b1840,5.832501208931475,5.009371639878818,6.099668651895115,6.123206381514152,5.996019233955815,6.0768892213837225,6.15032720822683,6.118669648042881,7.166300011548096,7.212681008458653,7.129928202115765,5.240899802463525,5.102659500264167,5.330503907994372,5.669833421627159,5.020302780045943,5.536941994378495,5.1075403817389535
b1841,7.43556305685728,6.301220617619006,6.733215981970265,6.6227540627781645,6.602389447987945,6.721415867769649,6.865519440245667,6.704332276412107,8.746220530973995,8.92432761958504,8.920050899855806,6.869813887555046,6.771775604639373,6.806819493737249,7.741819051150465,6.439358230615996,7.36184818439157,6.54075440876372
b1842,7.651489091996543,6.051176355836164,3.988880906435957,4.034473000916667,4.054107885805945,3.9101303117349206,3.778599641212145,3.9692541504289367,5.582664637578532,5.776549517989308,4.969505215428228,6.679275614141072,6.724107486672115,6.870802623871485,7.65338326120705,5.997869021693777,7.650780408050469,5.900603668816664
b1843,5.518670565910248,4.751407005750434,2.9142731887820377,2.461618859767415,2.5367601323756586,2.569061080007494,2.5658409022096667,2.568325610980537,3.901586519249196,3.760644074591312,3.5912018007651283,5.213881690679216,5.357411812303782,5.420511697896583,5.676434063838059,4.783507263574291,5.754308118096381,4.731344042083714
b1844,7.507981783201376,6.144426997041957,3.586743112971845,3.2461550996214688,3.331344695160292,3.239647560349402,3.697051857109269,3.570917877737928,6.086461965763768,6.4783945956341205,6.194652742720292,6.9040861951284,6.770445062374328,6.94952981277271,7.441413952522524,6.320165652521517,7.357426971920398,6.209247042700212
b1845,5.298073102393813,5.070227191056738,4.693367827960755,4.774620944376813,4.806088103364521,4.975330565721443,5.100106763850317,4.977749291432711,5.337872264761166,5.512831470635611,5.525410363860834,5.236201930210942,5.073822308147268,5.035001412356957,5.234793400305209,4.972246548477566,5.225067811002732,5.040234098742848
b1846,5.651589656804249,4.972179127300865,8.170106289122135,8.35827507014224,8.313520315259673,8.38031590072143,8.410839691233996,8.437225989506953,5.030046262560369,5.10878416170677,5.1827511554838,5.235180172436195,5.340802534181598,5.147900504620711,5.584556172319292,5.226578970290439,5.587425323584975,5.229465908876207
b1847,7.798571151588653,7.556024755893038,9.960188498955343,9.830914085056952,9.996722617443313,9.910976502656805,9.889056822984845,9.893294888340009,7.864526582072312,7.449385977051889,7.984589799454747,7.993959191507372,7.761785714713295,8.043966976711125,7.766585237751648,7.7190028756865,7.925084139756525,7.746133950919175
b1848,7.525064060927083,6.680251853302908,12.13949212399803,11.78042414468566,11.746004440176952,11.843619187557868,11.99345849718182,11.876330938014643,9.924998315099412,9.394524271018676,9.902486326379446,7.129613359494903,7.069653471077028,7.007770997119266,7.304045944594324,6.631522504152544,7.333926809196132,6.492125436325579
b1849,6.247333621265354,4.308746240782428,1.615743417097142,1.0912107922775878,1.774628649726231,1.5234283863972182,1.4568375524911563,1.522851583469666,3.89723798387432,3.866502831985563,3.699702842291856,5.380237402219153,5.18917439260363,5.232864882768619,6.144276329770824,4.486714747256214,6.026560378558351,4.422366876588129
b1850,6.920994609783875,6.81625338221783,7.721817726725134,7.690273493122756,7.934555082019326,7.895410257802415,7.943455520790295,7.757493027313219,7.845084256393371,7.82204871242751,7.601890378819391,6.830188226846844,6.736752814988179,6.740932516145002,6.7846084722069255,6.870129710133829,6.721205390249888,6.7706711998313125
b1851,4.591662444534978,4.1377630273745565,5.53972324362208,5.5873010077262,5.804685036347299,5.766278496697977,5.8091329418212965,5.6742113766373645,5.602023559974621,5.395701492713716,5.573218716611053,4.33985511092338,4.17111278098497,4.462101319062145,4.561068273737453,4.27513325744997,4.288324778410822,4.1630195421554825
b1852,7.466888950678473,7.200126691314947,6.85750315170998,6.974074199955753,6.867271027819972,6.836819096065085,6.907858882771874,6.878157557895973,7.807498233739354,7.721080644921527,7.4354278517790116,7.442799169033259,7.290352052217136,7.287669108859614,7.332367704041192,7.355329728294818,7.317390872122822,7.421952581857727
b1853,6.685594378485277,5.866115653995243,6.295016609275131,6.50048962894599,6.529278020884641,6.569882037111349,6.37374211761626,6.250872494670608,6.182680494836376,5.973354022980368,6.164360534473318,6.220303323196579,6.2253445546891255,6.357060667375437,6.699568196672527,5.966044928700635,6.49569258697328,6.136788469235714
b1854,7.79114497154104,7.494061821162572,7.370928587999965,7.415781019096414,7.326681363679649,7.336544243163349,7.286385629621994,7.398098385836539,7.461663792636401,7.513051674835369,7.213625819098091,7.644908455313559,7.427301980139741,7.519907429570845,7.76274096951349,7.713100480650913,7.619742332200991,7.681160089659349
b1855,7.427293616503331,6.438511449039055,6.411397784814112,6.413764010927797,6.434422359283678,6.469627714183738,6.448419141132202,6.54329648174402,6.331302439521598,6.44435830702146,6.533095382051066,6.929365667359349,6.97080834866727,6.885990620973766,7.276641110382512,6.452950844157147,7.233408020452193,6.479749728244229
b1856,7.806837267261011,7.370502920306695,8.394098232128849,8.337642398603107,8.31180327701165,8.229068398930417,8.273135084356838,8.311928160306206,5.997983783380477,5.849266033218228,5.821662873477451,7.769567133134656,7.742166926993711,7.7492529525114735,7.672427837694981,7.469158195714128,7.493658430071255,7.421893714764927
b1857,7.623735611298124,6.392986750168975,8.401671901737158,8.37762703185348,8.460463315780464,8.431046472182112,8.409248501336279,8.366734207851836,5.341830883716426,5.051286932574064,5.258314657750669,8.321684946136111,8.398084995452722,8.386961045540474,7.798895482186706,6.616182564782458,7.885938047794354,6.493284412630298
b1858,6.419387868460237,5.4925228686221335,9.198684292927636,9.275758506368744,9.102680396317565,9.134321190646242,9.241647169875504,9.282579535016422,7.020915905087421,6.847492487289157,7.03435894255107,6.690433437086077,6.563911313577461,6.718607297418129,6.43659419976233,5.363365478021141,6.457744596290193,5.489569147925595
b1859,5.573982197893868,5.240626876211738,8.621238062851946,8.489355366212035,8.362160515522868,8.45460912040285,8.554113868656144,8.450639999614294,6.138428470176256,5.907069258956785,5.9863630501910965,6.008540713880249,6.032315150097031,5.923846846803348,5.789898227344246,5.2946211306084585,5.791157558237805,5.194265222627765
b1860,6.820021949244913,5.821839843584768,5.984572439009168,6.02270405899946,6.287927430633825,6.28459617776313,6.203201160999458,6.040440088194406,6.898674001372299,6.913316356177001,6.9815433538607525,6.526112586789021,6.50457696065371,6.345243879767118,6.824953151553226,6.036267606317498,6.672094750225149,5.927866993950989
b1861,6.377029475166211,5.236015444890628,6.120075165935055,6.11357036383113,6.340574240775492,6.557345532013994,6.077151944101791,6.15994655120792,7.008706781433288,6.884986564717573,7.045876323026878,5.7910198525158885,5.763474228007404,5.588508523377656,6.164291073600959,5.111396912193982,6.127621648317221,5.3076353471575874
b4677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1862,1.7171089718222765,1.8675557531528455,6.212177587082067,6.345404556424596,6.233773879738813,6.29397273632288,6.253749704694095,6.43423584453246,2.5660651940426966,2.060655857760752,2.0596596274144514,1.675679863653927,1.7483778866804127,1.2894035900649812,1.7668822567137106,1.935572622316492,1.3490957353347497,1.4493904823841086
b1863,6.6399014180819815,7.274826529811411,5.899743689671434,5.879652329768575,6.070532972510508,6.322658317244128,5.889396371791978,5.978771900503738,7.670347447746464,7.741236757358252,7.374788515835075,6.980871322798923,7.002393390505935,6.955236336640144,6.59241649647333,7.472684226872491,6.497977167688733,7.372321978263504
b1864,7.729985867412893,8.149166693405812,5.716873914347064,5.826853999048001,5.816576567183082,5.819706383062912,5.880463996018372,5.833995599248921,8.418468406756757,8.315019364503657,7.995835859767086,8.017922704951,8.054616389432443,7.976481173306819,7.581031615813392,8.410767483586794,7.508510901543089,8.313136026450502
b1865,7.086015839539574,7.940686800915173,5.013183508424762,5.046102675241143,5.253629116651394,5.024702623654515,5.432079265832473,5.161249006643011,8.379995586862863,8.204363184885821,7.987601797542312,7.794315542944357,7.673350358414825,7.731152987190166,7.196311961405859,8.009107855127567,7.08668474239096,8.086583398488328
b1866,7.846036551639952,7.488188744291413,4.7766027914701725,4.814926163777296,4.728438720023374,4.866626108442488,4.850503946864745,4.922191056015926,8.698400742108788,8.75336439628779,8.515112989586619,7.815357696953272,7.591074117280803,7.659836142696478,7.890663578816288,7.646422769050158,7.786526157460884,7.610497028460043
b1867,6.780897048095399,5.692429216488893,2.535640689019215,2.575979614518283,2.5933970564097524,2.5699263190335686,2.6284790974878383,2.6309852408779224,5.546718902089014,5.802543133193506,5.463916640780102,6.384138750963598,6.409206134394618,6.287985743033621,6.586078144120388,6.037581329663656,6.385743879203563,5.851272523186216
b1868,5.146081454216644,4.38805723074629,3.1767323635826408,2.762675127246353,2.741469623241629,2.361248657228542,3.093620503735372,2.901713055621331,3.79906120132424,4.104404207785628,3.5901812052110302,5.007345464187344,4.7332607991999724,5.029656211777015,5.118360966569801,4.635796218612439,4.836587497291114,4.4950079730722665
b1869,8.5168244435378,8.361363221760813,10.912584099289948,10.726572626437331,10.464073069706195,10.6720448486007,10.802841804356644,10.719689913884114,10.072781652909296,9.767952067092397,9.97527572824959,8.834335088681874,8.828071753891638,8.692517875279556,8.772144647338525,8.748027381913454,8.603154595740506,8.578267971618002
b1870,6.151011850178749,5.675212420322245,5.895031801510646,5.904993586565123,6.03624243303636,5.995121063266338,5.964177397827436,5.833286074259208,6.61402341859729,6.650368131119255,6.643367714216693,6.28766239177048,5.907734609202085,6.248795500098587,6.402974739663094,5.816618154170061,6.418459740655275,5.870818620774516
b1871,5.348352692459407,5.010130345195336,5.707814848175879,5.645633777263149,5.808221457434607,5.812035573882231,5.71164351035227,5.735239027837852,5.721790365225543,5.484800493628287,5.749979671948492,5.4135871719822575,5.175320507869304,5.076949331582418,5.153316918030678,4.915417259895695,5.286049664328552,5.087268574506339
b1872,2.9123845008937854,2.428283053798041,4.337012297747522,4.605397877713171,4.621828164339203,4.591180580477728,4.598314246314226,4.6190797027240125,3.0487750603309123,2.756045731649673,2.689754800450922,2.921098411358696,2.9402849195428216,2.927964300158883,2.918344934980461,2.468969733709669,3.161745005334504,2.693029045058588
b1873,1.654415384644892,1.592218048882755,4.856101068602754,5.190279308977986,5.111580950839387,5.112407506383303,4.998503739924147,4.901638421936663,1.4009939620608638,1.2698776851124731,0.855926462441133,1.347909444417723,1.3989386858557422,1.1573346329440144,1.0980763149302866,1.5861546876962058,0.7467798668883283,1.3991468098275637
b1874,8.517249475532,9.076844839858552,10.48010959580308,10.365904116415336,10.532429015485375,10.560001529566245,10.343229160202004,10.46264963614354,8.011469817487754,8.254366824486587,8.141500315597655,8.77964384720617,9.173169472150732,8.791970960938778,8.366928709493065,9.498449290710036,8.430583703622384,9.276085975206636
b1875,7.446586026392088,6.123329477066175,6.233582194616937,6.550365125291029,6.422957020117903,6.326690857851352,6.294563349967072,6.321138554110415,6.91266675528858,6.92086654401812,6.913193829209437,6.615145081664488,6.513283141629864,6.70392138596931,7.162599092293966,6.163869661170845,7.002463487901443,6.198918971373764
b1876,7.687908789364968,6.205118099154568,6.022346181904323,5.943802927113284,5.838934933658099,5.771408347677655,5.946778013095204,6.036274660906846,6.740065202685898,6.725907774073104,6.592531492499257,6.98478078904556,6.908749072347143,7.020746953318783,7.60812072763345,6.1716628828355935,7.528817842050616,6.278159934631091
b1877,2.59399993392568,1.1829429681046952,2.2650641068375323,2.819100791778153,3.06604504474177,2.38369771318053,3.089708182003331,2.463960655153034,2.874452285423743,2.558018884009419,2.958515437251741,2.680930216904462,3.031723995251801,2.6651454453902828,2.617441167751429,2.4070026613310582,2.52875661986335,1.8939754919287457
b1878,2.588476025350982,2.4637119872241957,2.986010432712133,3.156023391402658,3.2344283353507883,2.95401792749016,3.018791916713988,3.42527674614334,1.8586840184495872,2.308624793193117,2.1908025848195587,2.653447350901772,2.281596063852632,2.304390145153897,2.228762560440868,2.1921944712693477,2.398897950252568,2.351767950939974
b1879,3.7511744244505856,2.888117714200648,3.145976407763331,2.97060190746653,3.1619337677600057,2.937810275341882,2.9608793327871874,3.3315252519866254,3.53002142172634,3.603402359865126,3.774391571343565,3.255207562855641,3.397339197923757,3.1856681363696,3.5753201693000607,3.090809793578812,3.4606549784210534,3.1382404535049915
b1880,1.801995002003508,1.512836201992527,2.388797516812923,2.495741583383908,2.4452891376617245,2.585341037685453,2.6717163818532943,3.031632676761603,2.3342897548106007,2.748868865130793,2.685402211197271,2.181939486882748,1.6911699990795517,1.949871120653005,2.179941806805901,1.7833064701477082,1.8797392027629003,1.6540327657339429
b1881,3.429932263554661,2.846310819493607,3.238199362276026,3.58752464715936,3.367157810576982,3.6612083499407344,3.94055495934222,3.465439044931622,3.8282340122796055,3.765769203403656,3.4944305820744384,2.979686190972709,3.2963952137536627,3.2096672370695543,3.502684427572985,3.0262898427062823,3.296487574463611,2.984441950254211
